checkpoint_path,status,updated_at,checkpoint_type,branch,ssl_objective,segment_ssl_method,base_seed,effective_seed,fold_index,test_subject_id,excluded_subject_id,ssl_data_scope,historical_unlabeled_pretraining,segment_feature_kind,supervised_feature_kind,encoder_kind,embedding_dim,dropout,projection_dim,pretrain_epochs,pretrain_lr,batch_size,feature_mask_prob,noise_std,lambda_latent,lambda_local,n_ssl_segments,source_feature_manifest_hash,graph_smoothness_weight,qeeg_auxiliary_enabled,lambda_qeeg,qeeg_feature_name,qeeg_scaler_hash,qeeg_fit_subject_ids,data_scope,seed
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed13_fold03_test_sub08_emb32_pre20_all-patient.pt,saved,2026-05-27T18:53:23.509275+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,13,16,3,sub08,sub08,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16371,333f139bed2ff3dd738f189d08aa1b4b8a871c7e4255990c8550162ae9c71d93,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed13_fold04_test_sub09_emb32_pre20_all-patient.pt,saved,2026-05-27T18:57:05.873804+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,13,17,4,sub09,sub09,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16494,e6cbc7851e35d026194abfde1999c62e5b0ba7400c0fa21433c3edd656f212aa,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed13_fold05_test_sub10_emb32_pre20_all-patient.pt,saved,2026-05-27T19:00:46.366647+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,13,18,5,sub10,sub10,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16426,5adcc52880854a73cd6b57ff5b73dd0e7e6f07fdd69bfbfec52fdbfb8d4c4879,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed13_fold06_test_sub11_emb32_pre20_all-patient.pt,saved,2026-05-27T19:04:26.554462+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,13,19,6,sub11,sub11,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16420,b1aac61443e8005521e83f3a54f16f28488ec7bb961d57563c0965a3207cb04f,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed13_fold07_test_sub13_emb32_pre20_all-patient.pt,saved,2026-05-27T19:08:07.690976+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,13,20,7,sub13,sub13,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16452,ae9000bfddcaa8a605342295ea6f05f6da64b047a7bd5c3d5a02e4d81f9a5106,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed13_fold08_test_sub14_emb32_pre20_all-patient.pt,saved,2026-05-27T19:11:49.138261+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,13,21,8,sub14,sub14,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16443,54c2e60aa77fc300b586aaf95444f4d96d01d2da71341cad28d41e981d967a95,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed13_fold09_test_sub15_emb32_pre20_all-patient.pt,saved,2026-05-27T19:15:29.799372+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,13,22,9,sub15,sub15,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16361,437f599ed57b71148f346f2d61413fd4766ad2e3f3ae7a774f20e1846bd65fdc,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed2_fold00_test_sub01_emb32_pre20_all-patient.pt,saved,2026-05-27T15:13:21.093401+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,2,2,0,sub01,sub01,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16318,9f37c9fdec6654d34ec6754f62c7051bb005b375a50f8c74f8404adcc9440c80,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed2_fold01_test_sub05_emb32_pre20_all-patient.pt,saved,2026-05-27T15:17:00.205780+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,2,3,1,sub05,sub05,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16319,5aef0274fa5f86085251857e46ee14213e980d985754556581f8fb7c27dde0b5,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed2_fold10_test_sub16_emb32_pre20_all-patient.pt,saved,2026-05-27T15:50:04.427573+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,2,12,10,sub16,sub16,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16355,b630688bb291072808548532cb35b4ba764848378f4a3c348445bd8e867be86c,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed2_fold11_test_sub17_emb32_pre20_all-patient.pt,saved,2026-05-27T15:53:44.581184+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,2,13,11,sub17,sub17,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16322,610157550c726ed66edb582a53bc1773bdf5ebd89b8d32a09605bb0cf40cd495,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed2_fold12_test_sub18_emb32_pre20_all-patient.pt,saved,2026-05-27T15:57:24.083542+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,2,14,12,sub18,sub18,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16392,43d1ab1b3a83f4f6cad97eae059263489af291db7ca35b7c4226722ba134b6dc,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed2_fold13_test_sub20_emb32_pre20_all-patient.pt,saved,2026-05-27T16:01:04.843710+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,2,15,13,sub20,sub20,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16432,2fcf399eb65f919314d8d1dfc1c2165f1e6449f5d430428e620858fbf04f4223,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed2_fold14_test_sub22_emb32_pre20_all-patient.pt,saved,2026-05-27T16:04:44.424754+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,2,16,14,sub22,sub22,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16411,9c804e5a97e7f4d627ebc0cd810a3edecaadb62fcd8accb1a931a1721e4ab7fc,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed2_fold15_test_sub24_emb32_pre20_all-patient.pt,saved,2026-05-27T16:08:23.513826+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,2,17,15,sub24,sub24,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16385,c62804d793022bc621b65d605bfb533ee46844e008b52758838a138cbb810f93,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed2_fold16_test_sub27_emb32_pre20_all-patient.pt,saved,2026-05-27T16:12:03.525142+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,2,18,16,sub27,sub27,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16299,51715e7eb09e57de0c3b8922e689e6458abc99faf48da0ba9f32db0a0eb99f6d,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed2_fold17_test_sub28_emb32_pre20_all-patient.pt,saved,2026-05-27T16:15:42.883339+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,2,19,17,sub28,sub28,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16344,63a738abb31758774ce24038c6de900dfc6d0aafdd10929f59e845db3a2e632c,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed2_fold18_test_sub29_emb32_pre20_all-patient.pt,saved,2026-05-27T16:19:23.590597+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,2,20,18,sub29,sub29,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16460,d92882b910931e0e355c908525d02f8aa412515e8cd0c58c9330fc1075f4b9fa,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed2_fold02_test_sub07_emb32_pre20_all-patient.pt,saved,2026-05-27T15:20:38.998591+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,2,4,2,sub07,sub07,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16316,767aede806781fc1343b2fb8fd5fb97628c3c10b14b56f496befd356d2b3b7f5,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed2_fold03_test_sub08_emb32_pre20_all-patient.pt,saved,2026-05-27T15:24:20.249160+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,2,5,3,sub08,sub08,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16371,333f139bed2ff3dd738f189d08aa1b4b8a871c7e4255990c8550162ae9c71d93,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed2_fold04_test_sub09_emb32_pre20_all-patient.pt,saved,2026-05-27T15:28:00.918871+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,2,6,4,sub09,sub09,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16494,e6cbc7851e35d026194abfde1999c62e5b0ba7400c0fa21433c3edd656f212aa,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed2_fold05_test_sub10_emb32_pre20_all-patient.pt,saved,2026-05-27T15:31:42.312887+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,2,7,5,sub10,sub10,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16426,5adcc52880854a73cd6b57ff5b73dd0e7e6f07fdd69bfbfec52fdbfb8d4c4879,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed2_fold06_test_sub11_emb32_pre20_all-patient.pt,saved,2026-05-27T15:35:23.059386+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,2,8,6,sub11,sub11,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16420,b1aac61443e8005521e83f3a54f16f28488ec7bb961d57563c0965a3207cb04f,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed2_fold07_test_sub13_emb32_pre20_all-patient.pt,saved,2026-05-27T15:39:04.320225+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,2,9,7,sub13,sub13,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16452,ae9000bfddcaa8a605342295ea6f05f6da64b047a7bd5c3d5a02e4d81f9a5106,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed2_fold08_test_sub14_emb32_pre20_all-patient.pt,saved,2026-05-27T15:42:45.696421+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,2,10,8,sub14,sub14,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16443,54c2e60aa77fc300b586aaf95444f4d96d01d2da71341cad28d41e981d967a95,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed2_fold09_test_sub15_emb32_pre20_all-patient.pt,saved,2026-05-27T15:46:23.656315+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,2,11,9,sub15,sub15,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16361,437f599ed57b71148f346f2d61413fd4766ad2e3f3ae7a774f20e1846bd65fdc,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed21_fold00_test_sub01_emb32_pre20_all-patient.pt,saved,2026-05-28T02:19:21.825048+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,21,21,0,sub01,sub01,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16318,9f37c9fdec6654d34ec6754f62c7051bb005b375a50f8c74f8404adcc9440c80,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed21_fold01_test_sub05_emb32_pre20_all-patient.pt,saved,2026-05-28T02:23:44.908777+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,21,22,1,sub05,sub05,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16319,5aef0274fa5f86085251857e46ee14213e980d985754556581f8fb7c27dde0b5,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed21_fold10_test_sub16_emb32_pre20_all-patient.pt,saved,2026-05-28T03:02:25.136446+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,21,31,10,sub16,sub16,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16355,b630688bb291072808548532cb35b4ba764848378f4a3c348445bd8e867be86c,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed21_fold11_test_sub17_emb32_pre20_all-patient.pt,saved,2026-05-28T03:06:43.784441+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,21,32,11,sub17,sub17,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16322,610157550c726ed66edb582a53bc1773bdf5ebd89b8d32a09605bb0cf40cd495,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed21_fold12_test_sub18_emb32_pre20_all-patient.pt,saved,2026-05-28T03:11:04.242962+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,21,33,12,sub18,sub18,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16392,43d1ab1b3a83f4f6cad97eae059263489af291db7ca35b7c4226722ba134b6dc,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed21_fold13_test_sub20_emb32_pre20_all-patient.pt,saved,2026-05-28T03:15:25.189927+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,21,34,13,sub20,sub20,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16432,2fcf399eb65f919314d8d1dfc1c2165f1e6449f5d430428e620858fbf04f4223,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed21_fold14_test_sub22_emb32_pre20_all-patient.pt,saved,2026-05-28T03:19:46.543060+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,21,35,14,sub22,sub22,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16411,9c804e5a97e7f4d627ebc0cd810a3edecaadb62fcd8accb1a931a1721e4ab7fc,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed21_fold15_test_sub24_emb32_pre20_all-patient.pt,saved,2026-05-28T03:24:07.408103+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,21,36,15,sub24,sub24,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16385,c62804d793022bc621b65d605bfb533ee46844e008b52758838a138cbb810f93,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed21_fold16_test_sub27_emb32_pre20_all-patient.pt,saved,2026-05-28T03:28:26.557045+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,21,37,16,sub27,sub27,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16299,51715e7eb09e57de0c3b8922e689e6458abc99faf48da0ba9f32db0a0eb99f6d,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed21_fold17_test_sub28_emb32_pre20_all-patient.pt,saved,2026-05-28T03:32:45.354997+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,21,38,17,sub28,sub28,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16344,63a738abb31758774ce24038c6de900dfc6d0aafdd10929f59e845db3a2e632c,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed21_fold18_test_sub29_emb32_pre20_all-patient.pt,saved,2026-05-28T03:37:06.694165+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,21,39,18,sub29,sub29,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16460,d92882b910931e0e355c908525d02f8aa412515e8cd0c58c9330fc1075f4b9fa,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed21_fold02_test_sub07_emb32_pre20_all-patient.pt,saved,2026-05-28T02:28:05.669106+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,21,23,2,sub07,sub07,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16316,767aede806781fc1343b2fb8fd5fb97628c3c10b14b56f496befd356d2b3b7f5,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed21_fold03_test_sub08_emb32_pre20_all-patient.pt,saved,2026-05-28T02:32:24.141290+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,21,24,3,sub08,sub08,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16371,333f139bed2ff3dd738f189d08aa1b4b8a871c7e4255990c8550162ae9c71d93,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed21_fold04_test_sub09_emb32_pre20_all-patient.pt,saved,2026-05-28T02:36:44.671139+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,21,25,4,sub09,sub09,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16494,e6cbc7851e35d026194abfde1999c62e5b0ba7400c0fa21433c3edd656f212aa,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed21_fold05_test_sub10_emb32_pre20_all-patient.pt,saved,2026-05-28T02:41:03.006853+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,21,26,5,sub10,sub10,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16426,5adcc52880854a73cd6b57ff5b73dd0e7e6f07fdd69bfbfec52fdbfb8d4c4879,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed21_fold06_test_sub11_emb32_pre20_all-patient.pt,saved,2026-05-28T02:45:23.855783+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,21,27,6,sub11,sub11,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16420,b1aac61443e8005521e83f3a54f16f28488ec7bb961d57563c0965a3207cb04f,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed21_fold07_test_sub13_emb32_pre20_all-patient.pt,saved,2026-05-28T02:49:47.381610+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,21,28,7,sub13,sub13,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16452,ae9000bfddcaa8a605342295ea6f05f6da64b047a7bd5c3d5a02e4d81f9a5106,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed21_fold08_test_sub14_emb32_pre20_all-patient.pt,saved,2026-05-28T02:53:56.599877+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,21,29,8,sub14,sub14,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16443,54c2e60aa77fc300b586aaf95444f4d96d01d2da71341cad28d41e981d967a95,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed21_fold09_test_sub15_emb32_pre20_all-patient.pt,saved,2026-05-28T02:58:07.409952+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,21,30,9,sub15,sub15,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16361,437f599ed57b71148f346f2d61413fd4766ad2e3f3ae7a774f20e1846bd65fdc,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed3_fold00_test_sub01_emb32_pre20_all-patient.pt,saved,2026-05-27T16:23:03.364615+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,3,3,0,sub01,sub01,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16318,9f37c9fdec6654d34ec6754f62c7051bb005b375a50f8c74f8404adcc9440c80,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed3_fold01_test_sub05_emb32_pre20_all-patient.pt,saved,2026-05-27T16:26:42.255953+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,3,4,1,sub05,sub05,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16319,5aef0274fa5f86085251857e46ee14213e980d985754556581f8fb7c27dde0b5,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed3_fold10_test_sub16_emb32_pre20_all-patient.pt,saved,2026-05-27T16:59:46.788019+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,3,13,10,sub16,sub16,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16355,b630688bb291072808548532cb35b4ba764848378f4a3c348445bd8e867be86c,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed3_fold11_test_sub17_emb32_pre20_all-patient.pt,saved,2026-05-27T17:03:25.230452+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,3,14,11,sub17,sub17,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16322,610157550c726ed66edb582a53bc1773bdf5ebd89b8d32a09605bb0cf40cd495,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed3_fold12_test_sub18_emb32_pre20_all-patient.pt,saved,2026-05-27T17:07:04.719408+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,3,15,12,sub18,sub18,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16392,43d1ab1b3a83f4f6cad97eae059263489af291db7ca35b7c4226722ba134b6dc,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed3_fold13_test_sub20_emb32_pre20_all-patient.pt,saved,2026-05-27T17:10:43.955136+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,3,16,13,sub20,sub20,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16432,2fcf399eb65f919314d8d1dfc1c2165f1e6449f5d430428e620858fbf04f4223,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed3_fold14_test_sub22_emb32_pre20_all-patient.pt,saved,2026-05-27T17:14:24.556035+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,3,17,14,sub22,sub22,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16411,9c804e5a97e7f4d627ebc0cd810a3edecaadb62fcd8accb1a931a1721e4ab7fc,,,,,,,,
E:\AAAProjectList\EEG_PredictStokeDLModel\results\checkpoints\ssl_encoders\segssl_barlow_psd_seed3_fold15_test_sub24_emb32_pre20_all-patient.pt,saved,2026-05-27T17:18:05.294763+00:00,segment_ssl_encoder,psd,barlow,segment_barlow,3,18,15,sub24,sub24,all-patient,True,psd,psd-fc-wpli,cnn,32,0.0,32,20,0.001,16,0.03,0.02,1.0,0.1,16385,c62804d793022bc621b65d605bfb533ee46844e008b52758838a138cbb810f93,,,,,,,,
