state,channel,channel_index,band,mean_signed_attribution,mean_abs_attribution,std_abs_attribution,n_samples,positive_mean_abs_attribution,negative_mean_abs_attribution,correct_only_mean_abs_attribution
EC,FC5,15,Beta High,-1.045542647526451e-05,4.6508679076487956e-05,0.00011901607632546429,3420,4.4593682408191436e-05,4.8636453152372966e-05,5.153650350412007e-05
EC,FC5,15,Beta Low,-5.806167904686265e-05,9.531941997332509e-05,0.0002815739219277412,1900,6.547161841505957e-05,0.00012848364392695344,0.00010661013213738724
EC,FC5,15,Beta Medium,-6.089147231239849e-05,9.877449383772902e-05,0.00033199509576585355,1140,5.9073836701341785e-05,0.0001428863351003815,0.00011283933190953056
EC,FC5,15,Delta,-1.8529963693707396e-05,7.106446240950718e-05,0.0002888182012936565,1330,2.6344176687382167e-05,0.00012075366876742386,7.697782979240232e-05
EC,FC5,15,Gamma,1.2187799542770814e-05,4.36866285146367e-05,0.00013290015935152617,5890,4.2132480319716485e-05,4.5413459842325825e-05,4.4174336567104835e-05
EC,FC5,15,Theta,-3.09041575513528e-05,8.456849348210554e-05,0.0002895613857871907,1520,2.8923517750938836e-05,0.000146396244294513,9.703118827447885e-05
EC,FC6,21,Alpha,-5.86567865720054e-05,0.00011327348857945907,0.0010227181295039084,1900,5.193010581343887e-05,0.000181432802763926,0.0001313649767050581
EC,FC6,21,Beta High,-2.3749419293213447e-05,6.734007240216074e-05,0.0004932910068838511,3420,4.270701237092004e-05,9.471013910353931e-05,7.466344656935741e-05
EC,FC6,21,Beta Low,-7.11720688834901e-05,0.00011567265719159697,0.0012511634399865134,1900,5.339779212998076e-05,0.00018486695170450386,0.00013419356259153448
EC,FC6,21,Beta Medium,-0.0001265646965205195,0.0001592385198637353,0.0016940112728323449,1140,4.301073516237732e-05,0.0002883805028652442,0.00018545610043812008
EC,FC6,21,Delta,-3.930525259856851e-05,0.00010887995828502354,0.0010981439822209762,1330,3.5738666666846045e-05,0.00019014806008299856,0.00012387109593325145
EC,FC6,21,Gamma,1.879851986723054e-05,0.00010254466359924657,0.0007560405042590333,5890,5.5059614325220925e-05,0.00015530582945927506,0.00011525554321485429
EC,FC6,21,Theta,-6.158362066896633e-05,8.662550546040966e-05,0.000612798011455899,1520,2.794253519259927e-05,0.00015182880575797676,0.0001004016370878817
EC,FCZ,18,Alpha,-5.257940841293139e-05,9.258203039874719e-05,0.0006340261152529761,1900,6.980215478248925e-05,0.00011789300330570044,0.00010448477759976909
EC,FCZ,18,Beta High,-0.00012668087360651355,0.00014580653381102208,0.0017587901953013657,3420,4.972046395100959e-05,0.0002525688336554804,0.00016846407432931357
EC,FCZ,18,Beta Low,-7.333867912645556e-05,0.00011385222935890466,0.000911744614434314,1900,7.027917997069087e-05,0.0001622667286791422,0.00013039389060326726
EC,FCZ,18,Beta Medium,-5.959977249380297e-05,9.421281103296108e-05,0.0007672298372654412,1140,5.6779096769081646e-05,0.00013580582688171603,0.00010726784109285989
EC,FCZ,18,Delta,-4.801022943982831e-05,0.0002304399472471885,0.0036299848657406356,1330,2.941764463202026e-05,0.0004537980612640421,0.0002711542716361528
EC,FCZ,18,Gamma,-0.00033698484091379224,0.00035613546305278426,0.00471370420446855,5890,2.108198703851449e-05,0.0007284171030686396,0.00042210676839053355
EC,FCZ,18,Theta,-6.024582380209966e-05,8.475275427510653e-05,0.0007057127854080323,1520,4.0909567062185766e-05,0.00013346740673390737,9.767271894992838e-05
EC,FP1,0,Alpha,1.7740580060604468e-06,5.320803050099041e-05,0.00043521192191817414,1900,3.8646765768442644e-05,6.93872135371546e-05,6.031762567220855e-05
EC,FP1,0,Beta High,-3.43111040159016e-06,2.195368501202138e-05,9.219974168222833e-05,3420,2.275676922259191e-05,2.1061369222498574e-05,2.3825338660673306e-05
EC,FP1,0,Beta Low,-1.6042876681226637e-05,3.853792173400512e-05,0.00014687955292975674,1900,3.252845527663299e-05,4.521510668664083e-05,4.359783209059534e-05
EC,FP1,0,Beta Medium,-1.121471875942544e-05,2.7412034860930753e-05,5.603337914020647e-05,1140,2.8280308340955037e-05,2.6447286549792655e-05,3.0255097457770455e-05
EC,FP1,0,Delta,2.9287381179495743e-05,5.204138374671071e-05,0.0009332734591448287,1330,1.4206881271519634e-05,9.407971983025635e-05,5.802135845631055e-05
EC,FP1,0,Gamma,-2.118517729404042e-06,3.120954767580837e-05,0.00016040439097910354,5890,2.4922334331769595e-05,3.81953402802959e-05,3.431630331425479e-05
EC,FP1,0,Theta,-8.279185075473633e-06,3.80566759223789e-05,0.00016045078986254735,1520,2.3877652701629115e-05,5.381114616765643e-05,4.19150331610712e-05
EC,FP2,2,Alpha,-6.901070435967535e-05,9.306820857680899e-05,0.0007559783421540463,1900,6.4554354915629e-05,0.00012475026820034233,0.00010625219975721027
EC,FP2,2,Beta High,-2.2224521832912465e-05,5.27196059329938e-05,0.0004875089381715864,3420,4.175498474290246e-05,6.490251836642862e-05,5.92528204272664e-05
EC,FP2,2,Beta Low,-6.564509626430162e-05,9.673193517127963e-05,0.0005292435780938062,1900,4.531235133805737e-05,0.00015386480609708215,0.00011188798926546458
EC,FP2,2,Beta Medium,-4.45837136743202e-05,8.509305019322679e-05,0.0006729136375593427,1140,4.3745614725927526e-05,0.00013103464515689262,9.641764018517506e-05
EC,FP2,2,Delta,-1.8105501796715613e-05,5.285907115802006e-05,0.00023918110211837353,1330,4.851874253687785e-05,5.768165851484473e-05,5.507874997570311e-05
EC,FP2,2,Gamma,-3.11384178608257e-05,5.8398836838260145e-05,0.0005277031516158955,5890,4.70505157011805e-05,7.100808254612642e-05,6.428055706146625e-05
EC,FP2,2,Theta,-3.879730518364941e-05,6.316616190333437e-05,0.0003284284733062384,1520,3.978297732737006e-05,8.914747809885026e-05,6.994308686217906e-05
EC,FPZ,1,Alpha,-3.752123644851883e-05,6.246945853426904e-05,0.00040397491388305997,1900,4.989070308810895e-05,7.644585347444692e-05,7.160677362264559e-05
EC,FPZ,1,Beta High,8.97743866422445e-07,2.380682738008293e-05,0.000112073649715885,3420,2.0966290702157132e-05,2.6962979244444925e-05,2.595882117031012e-05
EC,FPZ,1,Beta Low,-1.849474990166567e-05,5.2289125732510456e-05,0.00019096965949286305,1900,3.763084169567767e-05,6.857610799565798e-05,6.002758290245053e-05
EC,FPZ,1,Beta Medium,-1.8977273838541052e-06,3.5832250230051366e-05,0.00013085070524521234,1140,2.7493927634862353e-05,4.509705311359472e-05,3.9826591711521355e-05
EC,FPZ,1,Delta,1.6345365181659963e-05,5.392621003553793e-05,0.0005079756737585596,1330,2.432536636773169e-05,8.681603633310042e-05,5.992102840566073e-05
EC,FPZ,1,Gamma,6.938142291628514e-06,3.371253729371752e-05,0.00025335888073148153,5890,2.5653463259271747e-05,4.266706399865726e-05,3.739513560796108e-05
EC,FPZ,1,Theta,-2.610234955851498e-05,4.9417331541173867e-05,0.00015352127354951355,1520,3.120446059603897e-05,6.965385481354598e-05,5.673594072375993e-05
EC,FT7,14,Alpha,-0.00015302469098674867,0.00020919286930719063,0.0032526729111777173,1900,3.565979104414268e-05,0.0004020074007105772,0.000245508682446869
EC,FT7,14,Beta High,-0.0002816158796443467,0.00031126382366081977,0.003772276928799494,3420,3.9001394751427525e-05,0.0006137776335601445,0.0003670190719734953
EC,FT7,14,Beta Low,-0.00026414655991457146,0.00029163216941157836,0.003489097187340946,1900,3.1515514321654824e-05,0.0005806506750670489,0.00034340966164880885
EC,FT7,14,Beta Medium,-0.00035186107287310607,0.00037904681091428154,0.004640760398420714,1140,3.190945629691848e-05,0.0007647549827113516,0.00044796523928404764
EC,FT7,14,Delta,6.028040963076794e-06,8.21168688220576e-05,0.0008307066290473273,1330,2.9316888536434383e-05,0.00014078351358386116,9.157379284732584e-05
EC,FT7,14,Gamma,-9.045150332665917e-05,0.00013121501824522573,0.0016427545016019982,5890,3.4062257473636616e-05,0.0002391625302136581,0.00015094161826212656
EC,FT7,14,Theta,-3.57073674398607e-05,7.210933419774022e-05,0.00043506501648918626,1520,3.131752973089749e-05,0.00011743356138312105,8.23176257133736e-05
EC,FT8,22,Alpha,-8.115812360891692e-05,0.00026667229207547933,0.004111994920089947,1900,2.3883009744761924e-05,0.000536438161331832,0.0003158093302767639
EC,FT8,22,Beta High,-0.00023282305406491057,0.00034803201047528597,0.0051527248710851944,3420,2.2705484116556264e-05,0.0007095059286516522,0.00041298965565121463
EC,FT8,22,Beta Low,-0.000147156437399866,0.0002711248184769833,0.0035432342081925207,1900,1.8611183531357072e-05,0.0005516955239721236,0.00032174314172548436
EC,FT8,22,Beta Medium,8.949979508875677e-06,0.0006977912501207114,0.0094919710058742,1140,1.3897070349400277e-05,0.0014576736720888351,0.0008314726050058638
EC,FT8,22,Delta,0.00016361704684327388,0.000511285865383832,0.008594228976981266,1330,1.9330651480696124e-05,0.0010579027697206497,0.0006082043109095657
EC,FT8,22,Gamma,-0.00011606659376852326,0.00031687781430497856,0.00468155771614714,5890,4.422125887085886e-05,0.0006198295425651116,0.0003755482538893398
EC,FT8,22,Theta,9.572840171084706e-06,0.00017995663386660392,0.0022747907069680814,1520,2.178312719399692e-05,0.0003557049746139451,0.00021161051878601517
EC,FZ,9,Alpha,-4.2609242322762806e-05,9.249526920885257e-05,0.000571516116346489,1900,7.284153237099339e-05,0.00011433275458425165,0.00010450007277200792
EC,FZ,9,Beta High,-0.00012743354564130724,0.0001455145041018539,0.0014930255408330494,3420,5.39047601416909e-05,0.00024730310850203503,0.00017043346058544636
EC,FZ,9,Beta Low,-8.23748448317285e-05,0.00011600421907800953,0.0010366584346492723,1900,5.789469416054734e-05,0.00018057035787518973,0.00013397836703702226
EC,FZ,9,Beta Medium,-5.9841639815000655e-05,9.119601198545383e-05,0.0008168674580070456,1140,4.502231525126042e-05,0.00014250011946789095,0.00010514765972215726
EC,FZ,9,Delta,3.640338574913218e-05,0.00018892004552226944,0.0032284767912100732,1330,3.748428386607724e-05,0.00035718200291803853,0.00022110011914595006
EC,FZ,9,Gamma,-0.00020326966773360518,0.00023242987578568432,0.002865202862672716,5890,3.5202843560619915e-05,0.0004515710227024226,0.0002732919271253856
EC,FZ,9,Theta,-2.7868035355140776e-05,5.5050133944572634e-05,0.0002617153846962685,1520,3.653785895493291e-05,7.561932837750566e-05,6.196348653227848e-05
EC,O1,58,Alpha,-2.9447303833226832e-05,9.816420525080616e-05,0.0006552634920578929,1900,5.942614418072546e-05,0.0001412064953286736,0.00011385871010117131
EC,O1,58,Beta High,-0.0001146215075576296,0.00014745004357847417,0.0016244216471133655,3420,3.631328803804679e-05,0.0002709353275122824,0.0001712374104817261
EC,O1,58,Beta Low,-5.328884117210598e-05,0.00013332863852527662,0.0013057301193358142,1900,4.507182171236759e-05,0.00023139176831739775,0.00015216102464970746
EC,O1,58,Beta Medium,-0.0001138738374319939,0.00014399778796738363,0.0015344526420683691,1140,2.9903821577613438e-05,0.00027076886173379495,0.00016712216445881963
EC,O1,58,Delta,3.595124045597885e-05,0.0001422392665828607,0.0020958178813306762,1330,3.729331130460483e-05,0.0002588458835587005,0.0001659810291985789
EC,O1,58,Gamma,-7.765659781094222e-05,0.00011843217611490114,0.001099646096529569,5890,4.08835550249666e-05,0.00020459731065927285,0.00013583715737930082
EC,O1,58,Theta,-2.1541217698703813e-05,6.052777517254468e-05,0.00028110431177830983,1520,3.2259022854458686e-05,9.1937499970418e-05,6.939077625015875e-05
EC,O2,60,Alpha,-5.029637841069517e-05,9.557018343512195e-05,0.00035402329381692405,1900,6.722559640028237e-05,0.00012706416902938812,0.00010791953430413526
EC,O2,60,Beta High,5.086199598189791e-06,7.366229672468179e-05,0.0005054168699521503,3420,4.3168808949076945e-05,0.00010754394980868717,8.271248406878728e-05
EC,O2,60,Beta Low,-4.07431498721811e-05,8.899281472970196e-05,0.00037586507949655395,1900,6.818832300825954e-05,0.00011210891664241576,0.00010140739916929548
EC,O2,60,Beta Medium,-2.003630736878373e-05,8.811598936593426e-05,0.00038606900203242203,1140,4.954347839870529e-05,0.00013097433488507758,0.00010014694907825945
EC,O2,60,Delta,4.5036919379590905e-05,0.00016412919515026013,0.0023304632946510215,1330,4.8741363911157786e-05,0.0002923378965270405,0.00019051159019396234
EC,O2,60,Gamma,6.511347803126515e-06,7.54050549792687e-05,0.0007051373469319642,5890,3.4868561770767626e-05,0.0001204456029887143,8.341451326535563e-05
EC,O2,60,Theta,-2.685969524477274e-06,8.876161818379856e-05,0.0005852643572432757,1520,3.803472040678051e-05,0.00014512483793604081,0.00010039563856683261
EC,OZ,59,Alpha,-9.705485130310709e-05,0.00011722665312196263,0.0005027007346302001,1900,7.497165080960334e-05,0.00016417665569125076,0.00013560874657088368
EC,OZ,59,Beta High,-0.00015581466442119235,0.00018743294977554715,0.0022267871975335625,3420,2.8859758049991447e-05,0.00036362538502616456,0.00021905606994772475
EC,OZ,59,Beta Low,-8.373904024736527e-05,0.00012015077310353743,0.0009107398088655507,1900,5.642634530639379e-05,0.00019095569287814148,0.00013727930972198097
EC,OZ,59,Beta Medium,-9.430726044527458e-05,0.00013236668690495886,0.00117723722480081,1140,3.724026246737122e-05,0.000238062714057834,0.00015065302678537844
EC,OZ,59,Delta,-5.561198443965046e-05,8.653966336501811e-05,0.0009376832278094753,1330,4.192813777127418e-05,0.0001361080251358447,9.700789392814505e-05
EC,OZ,59,Gamma,-0.0001175260583566374,0.00015028471335257098,0.0017160747288438244,5890,2.7877405678720062e-05,0.0002862928329901831,0.00017459425162348464
EC,OZ,59,Theta,-4.526403687445316e-05,7.514784333051292e-05,0.0003711215073909497,1520,4.497875332130707e-05,0.00010866905445185276,8.421557814811694e-05
EC,P1,44,Alpha,-8.730474979774209e-05,0.00011841653430920766,0.0011613207969045625,1900,6.33230900803536e-05,0.00017963147234126774,0.00013466878401965137
EC,P1,44,Beta High,-0.00010082353912904816,0.00012812376115694068,0.001303480102790782,3420,4.918759031202761e-05,0.00021583061765128854,0.000148678789939493
EC,P1,44,Beta Low,-8.488577468046826e-05,0.00011122227867804506,0.0008062179646044677,1900,7.043060306972946e-05,0.00015654636268728459,0.00012680448056613748
EC,P1,44,Beta Medium,-0.00010951417615380863,0.00013752370922769924,0.0013475569407590316,1140,4.1287147451960194e-05,0.00024445322231185377,0.00015943946761468177
EC,P1,44,Delta,-3.883933426820524e-05,8.673176479175191e-05,0.000381397245873454,1330,3.2216273885865835e-05,0.00014730453246495866,9.302531906712758e-05
EC,P1,44,Gamma,-3.421867486981082e-05,7.356522248136262e-05,0.0005864355732393621,5890,3.710526830611098e-05,0.00011407628267608665,8.386035347107172e-05
EC,P1,44,Theta,-8.84579190613145e-05,0.00011219492598262923,0.0004485329156361825,1520,2.8380133026585315e-05,0.0002053224737115669,0.00013029315948172524
EC,P2,46,Alpha,-5.547294508969587e-05,0.00018512597081794997,0.0028408166418465073,1900,3.7329033878991485e-05,0.00034934478963901495,0.00021058733908709573
EC,P2,46,Beta High,-0.00016279197603839504,0.00019160170194680413,0.0024649822167601395,3420,3.848447395856861e-05,0.0003617319552670658,0.00022158129422632773
EC,P2,46,Beta Low,-7.76507309274686e-05,0.00011098231286647394,0.001110530521670052,1900,3.9925145091671284e-05,0.00018993472150514355,0.00012382661199078927
EC,P2,46,Beta Medium,-0.00020246105273221898,0.00023094977373844141,0.0028769640129905154,1140,2.7983779725851613e-05,0.0004564675448635412,0.00027165093952415353
EC,P2,46,Delta,-5.3781991524386405e-05,9.354715329603719e-05,0.001041509963935442,1330,2.7796070034795332e-05,0.0001666039124751948,0.00010654825943257672
EC,P2,46,Gamma,-0.00018109396192459435,0.00020302772006351616,0.002442187954471615,5890,2.8398926654464182e-05,0.00039705971274024053,0.00023115475904365238
EC,P2,46,Theta,-5.433750757587435e-05,9.102783853380947e-05,0.0007629106497699557,1520,3.270062452315332e-05,0.00015583585410120518,0.00010382381512499226
EC,P3,43,Alpha,-3.069003042022757e-05,0.00011877613853297192,0.0008331105032042284,1900,0.00012220912986157784,0.00011496170372340977,0.0001359037771783571
EC,P3,43,Beta High,-5.618934068541819e-05,8.220448388070348e-05,0.0005231495954737075,3420,8.004312586023213e-05,8.46059927923383e-05,9.243665984674981e-05
EC,P3,43,Beta Low,-6.10532279654155e-05,9.085489007715808e-05,0.00034225149214765885,1900,9.801381943571711e-05,8.290052412320359e-05,9.911116500815287e-05
EC,P3,43,Beta Medium,-5.957588511653062e-05,9.438699747122277e-05,0.0005148628123674224,1140,9.204641352166627e-05,9.698764630406333e-05,0.00010148699545279909
EC,P3,43,Delta,-2.1753772978982955e-05,5.39653877125908e-05,0.0001389858852961034,1330,3.373541894166995e-05,7.644313079139175e-05,5.551011351985584e-05
EC,P3,43,Gamma,-2.2558167015399754e-05,5.301870968399951e-05,0.0002993104277200611,5890,4.021920307413858e-05,6.724038369495608e-05,5.969686748547438e-05
EC,P3,43,Theta,-3.366699045334677e-05,6.159853190226262e-05,0.00017599268340231584,1520,3.616982184512506e-05,8.985265418797103e-05,7.048812821052518e-05
EC,P4,47,Alpha,-5.630935471029468e-05,8.838099545707969e-05,0.0005131606038237961,1900,7.546396116507503e-05,0.0001027332557815293,0.0001006399795146596
EC,P4,47,Beta High,-3.417477112265666e-05,9.487350908862726e-05,0.0004747942550763467,3420,8.43250132296825e-05,0.00010659406004301031,0.00010818873703348827
EC,P4,47,Beta Low,-3.611158656166734e-05,7.925699176258638e-05,0.00027609734969638567,1900,8.489060235115807e-05,7.299742444195117e-05,8.965188322532788e-05
EC,P4,47,Beta Medium,-3.941697230100281e-05,9.831665900645828e-05,0.0004742538470369828,1140,7.793245871383276e-05,0.00012096577044270888,0.00010866407914419646
EC,P4,47,Delta,-3.872191198817787e-05,9.39183168056957e-05,0.0007971739133174155,1330,6.13502575759506e-05,0.00013010504928319023,0.00010828769404520294
EC,P4,47,Gamma,2.0510567158322e-06,0.00010683599994445737,0.0006627077660424321,5890,8.700042190586246e-05,0.0001288755310984517,0.00011892527938592634
EC,P4,47,Theta,-4.291585130750392e-05,7.145589591275182e-05,0.000253732328720081,1520,4.9331868009818007e-05,9.603814913823383e-05,8.056502691025846e-05
EC,P5,42,Alpha,-8.04229779036773e-06,0.00011743686725812869,0.0010668607489709757,1900,9.603213563038654e-05,0.0001412199024000644,0.00013296300780761577
EC,P5,42,Beta High,6.202898110699918e-06,8.435615261203922e-05,0.0006418253031896737,3420,3.087364752087532e-05,0.00014378115826888798,9.67042470643786e-05
EC,P5,42,Beta Low,-1.927892770075405e-05,9.30231513744739e-05,0.0004353827248001588,1900,4.4539788233876656e-05,0.0001468935548640264,0.00010195815749647271
EC,P5,42,Beta Medium,-3.380534456355102e-05,7.275966491289956e-05,0.0003635059162551738,1140,3.883543541813919e-05,0.00011045325324041107,7.635671321302506e-05
EC,P5,42,Delta,-1.4557724011338778e-05,7.173657862959394e-05,0.00044880244150209177,1330,2.7656692366580044e-05,0.0001207142300329427,7.988605587743492e-05
EC,P5,42,Gamma,3.714961703338927e-05,0.00010538029577640051,0.0008161551118770415,5890,3.339036259842985e-05,0.00018536911041859016,0.00012173324115763428
EC,P5,42,Theta,-3.500229620002879e-05,6.815621895936272e-05,0.0001731202217283402,1520,3.751301794963253e-05,0.00010220422008128515,7.751935607808918e-05
EC,P6,48,Alpha,-1.2761858252194906e-05,9.676030644296968e-05,0.0006013772273545107,1900,6.584236960447166e-05,0.00013111356959685637,0.00011025729957688282
EC,P6,48,Beta High,2.2076577574239155e-05,0.00014664180044561962,0.0010837912484331393,3420,8.662709919126582e-05,0.00021332480183934607,0.00017009776302643093
EC,P6,48,Beta Low,-1.8686368400463737e-05,0.00011093379975145578,0.0006631406618044213,1900,7.518601000878924e-05,0.0001506535661321964,0.00012542993007063174
EC,P6,48,Beta Medium,5.3492265822690435e-06,0.00013142209296891036,0.000839924591888233,1140,6.342903071507674e-05,0.0002069699399176144,0.0001499999616293913
EC,P6,48,Delta,5.1924112174028055e-05,0.0001529203791762697,0.0016658210973530673,1330,5.546492998295954e-05,0.00026120421161328095,0.0001785501570950052
EC,P6,48,Gamma,4.661185872334514e-05,0.00013225604864153297,0.0010798124607503113,5890,7.23659380581913e-05,0.00019880061595635703,0.00015082108148125394
EC,P6,48,Theta,-2.3538220196784276e-05,0.00010400613712662727,0.0005924757393132528,1520,4.197228525702032e-05,0.00017293263920396834,0.00011972179997865938
EC,P7,41,Alpha,-4.998285925500031e-05,9.011574587625308e-05,0.0003184160492043804,1900,9.139937688051722e-05,8.868948920484848e-05,0.000102394450244171
EC,P7,41,Beta High,3.0374597649572007e-05,0.00010776908929425295,0.0008505326640880954,3420,7.302354024627191e-05,0.00014637525490312077,0.00012102857017309408
EC,P7,41,Beta Low,4.3862972766019613e-07,0.00010817423908842348,0.0007305855739394381,1900,7.815199023959386e-05,0.00014153229336490085,0.00012332971778959524
EC,P7,41,Beta Medium,8.176472931576663e-05,0.000173515624938479,0.0017251333584696019,1140,6.966746402961304e-05,0.0002889024703927745,0.00020114041102670322
EC,P7,41,Delta,3.071001013452159e-06,7.236354289835663e-05,0.0004984078626499662,1330,3.2220706321493996e-05,0.0001169666946504262,7.375538528140148e-05
EC,P7,41,Gamma,-3.1502561341844173e-06,8.718700893464124e-05,0.0005924270441290833,5890,7.875834292869181e-05,9.655219338569614e-05,9.430306429154642e-05
EC,P7,41,Theta,-3.257707902762921e-05,6.67074470024514e-05,0.00020288369680907922,1520,3.216163403585758e-05,0.00010509168363200008,7.644361945843232e-05
EC,P8,49,Alpha,-6.202784357016344e-05,8.664446574774889e-05,0.0002639649983157919,1900,6.263843593935686e-05,0.00011331783220151781,9.855707418875293e-05
EC,P8,49,Beta High,-7.07491713761618e-05,9.837132722967445e-05,0.0003772876344820649,3420,4.194322828474296e-05,0.000161069214946265,0.00011468929981676973
EC,P8,49,Beta Low,-8.085088374079327e-05,0.00010687356481565714,0.00038179499521641446,1900,6.275454835661875e-05,0.00015589469421458868,0.0001222728616149811
EC,P8,49,Beta Medium,-7.27260005070186e-05,9.961496008482861e-05,0.0003694474361311686,1140,4.4840263332945704e-05,0.00016047573425358739,0.00011550240180697625
EC,P8,49,Delta,-7.955567291459267e-05,0.00010913522511394661,0.000484403897970414,1330,4.668934668770119e-05,0.0001785195344764415,0.0001274156708869319
EC,P8,49,Gamma,-3.9497389958243856e-05,6.391922531278432e-05,0.00020396595257631046,5890,3.052874679005538e-05,0.00010101975700470538,7.268024194483271e-05
EC,P8,49,Theta,-5.68560228936509e-05,8.75206789376079e-05,0.00028827649701760195,1520,5.1009068806863994e-05,0.00012808913463843447,9.8958368598177e-05
EC,PO3,52,Alpha,-7.925825885316581e-05,0.00010915898161896478,0.0008612718426297754,1900,6.629503561265359e-05,0.00015678558829264387,0.00012558141435368273
EC,PO3,52,Beta High,-0.00020010964226386502,0.0002305962834833439,0.0029911696767385555,3420,3.369706549043934e-05,0.00044937319236434904,0.0002712510151949867
EC,PO3,52,Beta Low,-0.00013529032622885766,0.00017901669784685603,0.001984154385083573,1900,4.055635937840712e-05,0.00033286151836735484,0.00020874731648285898
EC,PO3,52,Beta Medium,-0.00014592512822430813,0.00017159909254680183,0.002035692220237569,1140,2.5912246298027473e-05,0.0003334733661565511,0.00020104134406145747
EC,PO3,52,Delta,-9.953869969715808e-06,0.0002276763109024947,0.0034989006148162306,1330,2.9901141337129643e-05,0.00044742649930845586,0.0002679329832166633
