state,edge_index,channel_i,channel_j,channel_i_index,channel_j_index,band,band_index,mean_signed_attribution,mean_abs_attribution,std_abs_attribution,n_samples,positive_mean_abs_attribution,negative_mean_abs_attribution,correct_only_mean_abs_attribution,network_group,interhemispheric
EC,532,FZ,C4,9,29,Beta High,5,3.550757886553149e-05,0.001504497479335826,0.001793471735703944,190,0.0011516479955570957,0.0018965524613121928,0.0015722357902974938,central|frontal,False
EC,1488,CP5,CP2,33,37,Beta Low,3,-7.632016748557993e-05,0.0015042161564068428,0.0016701070951649383,190,0.0018010856995896996,0.001174361108425891,0.0014811762432728774,central,True
EC,1114,FT8,C1,22,26,Beta High,5,0.0004038954380360383,0.0015041184570259965,0.0014715769390368832,190,0.0017890524819085332,0.0011875250960454002,0.001405227156454772,central|frontal,True
EC,650,F4,P2,11,46,Beta High,5,0.00020520214548939837,0.0015037641608491564,0.0016850168077553113,190,0.0011446795203886072,0.0019027470946942108,0.0016538093580935453,frontal|parietal,False
EC,1306,CZ,CP4,27,38,Beta High,5,0.00016727344363013272,0.001503622577963908,0.0014120565701810893,190,0.001366965064362327,0.0016554642597434428,0.0015913615519957975,central,False
EC,660,F4,PO8,11,56,Beta High,5,0.00021098837010316782,0.0015034431908241342,0.001574913441335216,190,0.001425098896854657,0.0015904924063457754,0.001394278613692883,frontal|parietal,False
EC,640,F4,CPZ,11,36,Beta High,5,5.819094419261575e-05,0.0015032682208081384,0.0015527902135524549,190,0.001576781987350795,0.0014215862579829647,0.0014620697790329513,central|frontal,False
EC,101,FPZ,P5,1,42,Beta Medium,4,-0.0010561008406511918,0.0015031927664159533,0.0023790669539181103,190,0.0014885645838603133,0.001519446302588886,0.001602566874634832,frontal|parietal,False
EC,340,F7,PO5,5,51,Beta Low,3,0.00022141066604635583,0.0015031896459204825,0.0022693781093147004,190,0.0017747103599503658,0.0012014999636650564,0.0014713100920417707,frontal|parietal,False
EC,1101,FC6,PO3,21,52,Beta Low,3,0.00041023101280189105,0.0015029131439141588,0.0016960683106008222,190,0.0015019739251692502,0.0015039567202973904,0.001270950547603381,frontal|parietal,True
EC,654,F4,PO7,11,50,Beta High,5,-1.1317904368533166e-05,0.001502867014208853,0.0013531392601609142,190,0.0014781660699372463,0.0015303125078439716,0.001492869801275272,frontal|parietal,True
EC,603,F2,P8,10,49,Beta Low,3,0.0008921872589134602,0.0015027518745634437,0.002079096317907369,190,0.0019234522722717477,0.0010353069882208838,0.001394758530510262,frontal|parietal,False
EC,801,FT7,POZ,14,53,Beta High,5,0.00024440800130162926,0.0015026663574452853,0.0017663465441711459,190,0.0015270346798478842,0.0014755904436646197,0.0015509854737724503,frontal|parietal,False
EC,1209,C5,P2,24,46,Beta High,5,-0.0001297110369753351,0.0015026096132570845,0.002179039506161337,190,0.0012528770007520092,0.001780090293818279,0.0016060141278554855,central|parietal,True
EC,1592,CP2,CP6,37,39,Beta Medium,4,-0.000563314028410164,0.0015025919684519425,0.0021997657019560126,190,0.0008722889593536367,0.002202928645227838,0.001420709276849134,central,False
EC,1494,CP5,P3,33,43,Beta High,5,0.0005629855919610883,0.0015025674046467087,0.001368904746790164,190,0.001637032525941275,0.001353161714319413,0.0016178181531529973,central|parietal,False
EC,1370,C4,CP2,29,37,Beta Low,3,0.00019621786993748503,0.001502477615849742,0.002141634357810541,190,0.0019366950645871427,0.0010200137839192968,0.0015738378071557312,central,False
EC,873,FC3,CP3,16,34,Beta Low,3,0.0007199122664946667,0.0015022771539932784,0.0016180854176091992,190,0.002053246002033076,0.0008900895450601701,0.0015505176084820377,central|frontal,False
EC,1309,CZ,P7,27,41,Beta Low,3,0.0003064569893707132,0.0015021799041613079,0.0035089499862283337,190,0.0018402157812215172,0.0011265844852055193,0.001318102559742048,central|parietal,False
EC,308,F7,FC2,5,19,Beta Medium,4,-0.0006219013738724544,0.0015021068730507318,0.0014242629506776086,190,0.0016082274019890502,0.0013841951742303777,0.0015923552636560988,frontal,True
EC,218,AF3,P5,3,42,Beta High,5,-0.0002778436773185573,0.001501841872480901,0.0016897190778169704,190,0.0012688216962123498,0.001760753179445958,0.0016296193486521327,frontal|parietal,False
EC,1523,CP3,PZ,34,45,Beta Medium,4,-0.0006780598721817068,0.0015018090400309174,0.0018092825201167328,190,0.001253054138546711,0.0017782033750133686,0.0016008834774919962,central|parietal,False
EC,690,F6,CP2,12,37,Beta High,5,0.00013782182555933665,0.0015015777189743456,0.0018122075278329864,190,0.0009136834667162469,0.002154793554816678,0.0015910247043428873,central|frontal,False
EC,1269,C1,CP1,26,35,Beta High,5,0.0006337700169790583,0.001501437376654844,0.0015191978486652576,190,0.0011756044354643467,0.001863473977977619,0.00143773356417832,central,False
EC,1288,C1,PO4,26,54,Beta Medium,4,-0.000735570358830575,0.0015014182745839919,0.0023013747572258794,190,0.0018611406649278752,0.0011017267297574545,0.001487112807199212,central|parietal,True
EC,1400,C6,CPZ,30,36,Beta Low,3,0.00033106201309525873,0.0015011014322393516,0.0019773683127689338,190,0.000769196963510656,0.00231432861971568,0.0012729073468588346,central,False
EC,1018,FC2,PO7,19,50,Beta High,5,0.00010220526044032098,0.0015010900806376251,0.0013602853203636715,190,0.0015136347056977251,0.0014871516083486253,0.001721044054704946,frontal|parietal,True
EC,1048,FC4,CP6,20,39,Beta Low,3,0.0004810108244986342,0.0015010546069273727,0.0019863944911442132,190,0.0011775029941349755,0.0018605563989189248,0.001306357891427895,central|frontal,False
EC,53,FP1,PO4,0,54,Beta Medium,4,-0.0007256435853378162,0.0015007671182788998,0.002668744081196969,190,0.0020276489866318565,0.0009153428201089475,0.0015960003999491135,frontal|parietal,True
EC,1140,FT8,PO3,22,52,Beta Medium,4,-0.001076579377956317,0.0015007474273093394,0.0031703690637735443,190,0.0022679304989105305,0.0006483217921969045,0.0016911170549053155,frontal|parietal,True
EC,332,F7,P3,5,43,Beta Medium,4,-0.0005601537327876176,0.0015004821390950495,0.002048289619484198,190,0.0020932340745639017,0.000841868877462992,0.001546615174087241,frontal|parietal,False
EC,696,F6,P3,12,43,Beta Low,3,0.00016652192144815827,0.0015003975462544704,0.0016752558061973828,190,0.0013666789198100073,0.0016489737978594293,0.0014330031979255921,frontal|parietal,True
EC,1010,FC2,P5,19,42,Beta Low,3,0.0004902284341728537,0.001499756424563591,0.001779182225137618,190,0.0009837592010716956,0.0020730866728879195,0.0012743009010905988,frontal|parietal,True
EC,570,F2,FC3,10,16,Beta Medium,4,-0.0007295011394226516,0.0014995450876875032,0.0014239058962997753,190,0.0013541803098677944,0.0016610615074871802,0.0015322239527615128,frontal,True
EC,895,FC3,PO8,16,56,Beta Medium,4,-0.001212771518599313,0.0014994653613999034,0.0025968674007488973,190,0.002183164413868285,0.0007397997475461459,0.001519509833769877,frontal|parietal,True
EC,988,FC2,FC4,19,20,Beta Low,3,0.0005358475669086804,0.001499171714792573,0.0014839739693140828,190,0.0012956497286995274,0.0017253072548959573,0.001323069179169588,frontal,False
EC,971,FCZ,PZ,18,45,Beta Low,3,0.000374811192155955,0.0014988432569189246,0.001888631273717106,190,0.0010755302711117642,0.0019691910189268804,0.0011241248321268715,frontal|parietal,False
EC,1035,FC4,C1,20,26,Beta High,5,0.0005099191266995688,0.0014986699603468413,0.0015146879449758832,190,0.0017101683900363719,0.001263671705136252,0.0014508625737227323,central|frontal,True
EC,741,F8,TP8,13,40,Beta Medium,4,-0.000197105544750808,0.0014985972469490991,0.0016550353050197907,190,0.0020666943350715447,0.0008673782601463822,0.0015972790119201435,frontal|temporal,False
EC,1557,CP1,POZ,35,53,Beta High,5,0.0007306072867657517,0.0014981077171652524,0.0014935876256753618,190,0.001387289147351059,0.0016212394614032446,0.0016559112895116318,central|parietal,False
EC,1808,P6,CB1,48,57,Beta High,5,0.0003136442022411514,0.001498064567990176,0.001585982376956701,190,0.0016975630253204651,0.0012763996154009662,0.0015410221112358987,central|parietal,True
EC,749,F8,P6,13,48,Beta Medium,4,-0.000959843073774443,0.0014979637813211904,0.002098029499702825,190,0.0011353297585264604,0.0019008904733153345,0.0016033068158144105,frontal|parietal,False
EC,734,F8,CP5,13,33,Beta High,5,0.00024695049039922477,0.0014978599420349518,0.0013507676437918784,190,0.0011953737235216536,0.0018339557403830608,0.0014728338063082962,central|frontal,True
EC,278,AF4,PZ,4,45,Beta Medium,4,-0.0007192540005809416,0.0014977900362521392,0.0017099605464310549,190,0.0017834486404080451,0.0011803915871900215,0.0013962596201722883,frontal|parietal,False
EC,1687,P7,P6,41,48,Beta High,5,0.00030499801759655264,0.0014976503440014464,0.001606114503378558,190,0.0011854996404758401,0.001844484459029898,0.0016570543758510174,parietal,True
EC,919,FC1,CPZ,17,36,Beta Medium,4,-0.0005801796113713004,0.0014976386028772019,0.0017313338301551402,190,0.0017967882717152375,0.0011652500819460516,0.00145900459657414,central|frontal,False
EC,705,F6,PO3,12,52,Beta Low,3,0.0005114980659527646,0.0014976341088760012,0.0018964502712990304,190,0.0015674889050523743,0.001420017668680031,0.00133081920461069,frontal|parietal,True
EC,1801,P6,PO7,48,50,Beta High,5,0.0003886224562464919,0.0014973379564252832,0.0014813468973232462,190,0.0015260305298169915,0.0014654573193233847,0.001660911682365691,parietal,True
EC,879,FC3,TP8,16,40,Beta High,5,0.00028610634016760925,0.0014967621344064205,0.001880404734639732,190,0.001417829729461985,0.0015844648065669045,0.0015409295514266937,frontal|temporal,True
EC,452,F3,PO4,7,54,Beta Low,3,0.0005755407068184178,0.001496560714004778,0.002120975221559832,190,0.0018895046939632757,0.0010599562918286692,0.0015511145246183715,frontal|parietal,True
EC,39,FP1,TP8,0,40,Beta Low,3,0.00012035008898550185,0.0014963549386708447,0.0020457027562764177,190,0.0017384021980228256,0.0012274135393908656,0.0014328400008246942,frontal|temporal,True
EC,297,F7,F1,5,8,Beta Low,3,0.0004595743721773404,0.0014963541774560838,0.002207840825661269,190,0.002090348459223556,0.0008363605310477815,0.0015822411671205503,frontal,False
EC,265,AF4,TP7,4,32,Beta High,5,0.00022691903492924267,0.0014962760909311835,0.0014777227206316953,190,0.0011895169966828231,0.001837119528984917,0.00145623604741966,frontal|temporal,True
EC,1150,T7,C5,23,24,Beta High,5,0.0005077606355993414,0.0014961421009501976,0.001667476525784497,190,0.0015267075548035388,0.0014621804855575963,0.0012559542406480682,central|temporal,False
EC,1543,CP1,CP6,35,39,Beta Low,3,0.00038765195569890823,0.001496085821896727,0.0019760695670819938,190,0.0011899074841357567,0.001836283974964471,0.0011997337847021042,central,True
EC,5,FP1,F5,0,6,Beta Medium,4,-0.0005546302423681299,0.001496026663105396,0.0017017475113058698,190,0.0015136255877950526,0.0014764723023391107,0.0015173004083167416,frontal,False
EC,918,FC1,CP1,17,35,Beta Low,3,0.0004615178826438018,0.001495916990285455,0.001882686209576074,190,0.001880638779305134,0.0010684483358191447,0.00157866296964761,central|frontal,False
EC,1850,PO3,CB1,52,57,Beta Medium,4,-0.0006934185519831381,0.0014957704042803269,0.002658790868038798,190,0.001085243277448126,0.0019519116563161058,0.0016220564736138413,central|parietal,False
EC,1590,CPZ,CB2,36,61,Beta Low,3,0.0003876331628003208,0.0014956838254491605,0.0018238713896925527,190,0.0019528494503537799,0.000987722019999583,0.0014279074172042965,central,False
EC,276,AF4,P3,4,43,Beta High,5,-0.00010692255928066658,0.0014956795577799064,0.0013609173345798628,190,0.0010879775663954238,0.0019486817704293313,0.0014262005697852213,frontal|parietal,True
EC,1536,CP3,O1,34,58,Beta Low,3,0.0008531985786631561,0.0014953767300060667,0.0021048140880534573,190,0.0020760769654406914,0.0008501542461898172,0.0014345638284462222,central|occipital,False
EC,817,FC5,T7,15,23,Beta High,5,0.000734906083610098,0.0014951809634925887,0.0015623156636532414,190,0.0011531628187367007,0.0018752011243324642,0.0015043895860947518,frontal|temporal,False
EC,47,FP1,P6,0,48,Beta Medium,4,-0.0006843584615604712,0.0014950122940142953,0.002467425164747216,190,0.0022767319256672145,0.0006264349255110523,0.001547709876270887,frontal|parietal,True
EC,9,FP1,F2,0,10,Beta Low,3,0.00044280417843383567,0.0014949273310919486,0.002770723160870377,190,0.001837894300215293,0.0011138529209548992,0.0014329511872770047,frontal,True
EC,1594,CP2,P7,37,41,Beta Medium,4,-0.0010023119678108634,0.001494812414709538,0.0018967111714773153,190,0.0013637246057714469,0.0016404655357518615,0.00163047108442281,central|parietal,True
EC,632,F4,C2,11,28,Beta Medium,4,-0.000804288320754444,0.001494556229053311,0.0021084937003861795,190,0.0014971392994936712,0.001491686150786244,0.00173297757143493,central|frontal,False
EC,848,FC5,PO4,15,54,Beta Low,3,0.0007551430130517555,0.0014945457753128277,0.002714925629048803,190,0.0018106595720382291,0.0011433082233957153,0.0015576625156089403,frontal|parietal,True
EC,1624,CP4,P6,38,48,Beta Low,3,0.0005803940318616471,0.0014943950440259154,0.0016644433741251773,190,0.0012539030189918357,0.001761608405174893,0.0013119773781920339,central|parietal,False
EC,137,FP2,FC2,2,19,Beta High,5,0.00017273598843625955,0.0014943300997497086,0.0015956338694451072,190,0.0015576773352585865,0.001423944282517622,0.001505283745297266,frontal,False
EC,1774,P2,PO7,46,50,Beta Medium,4,-0.0007982512043446647,0.0014943054286623975,0.001610351648075154,190,0.0012774142582747585,0.001735295617981996,0.0015329157531881684,parietal,True
EC,1104,FC6,PO6,21,55,Beta Medium,4,-0.0005087475447884354,0.0014941516016637485,0.0018167678075764406,190,0.0011540232967012776,0.0018720719405109383,0.0016441968338421235,frontal|parietal,False
EC,1789,P4,PO5,47,51,Beta High,5,0.00018012378015590878,0.0014941439643800446,0.0015769432048591756,190,0.0014105882407067878,0.0015869836573503301,0.0016700878809437676,parietal,True
EC,1461,TP7,CP4,32,38,Beta Low,3,0.0005161074507716617,0.0014941315659885148,0.0023607330144127425,190,0.0015218187067056993,0.0014633680763027545,0.0012648262554848463,central|temporal,True
EC,1496,CP5,PZ,33,45,Beta Medium,4,-0.0006491018584998306,0.001494131114094101,0.0018434844819094165,190,0.001541779938270295,0.0014411879761205522,0.001527014402285469,central|parietal,False
EC,1751,P1,O1,44,58,Beta Low,3,0.0008817245060239699,0.0014941068895734737,0.0019501288924337855,190,0.001649064630682872,0.0013219316216741418,0.0014727524103763936,occipital|parietal,False
EC,1243,C3,P1,25,44,Beta Medium,4,-0.0003901745391335457,0.0014933649161296854,0.002121675723387551,190,0.0013766989359600761,0.001622993782984807,0.0016548454446253234,central|parietal,False
EC,1266,C1,TP7,26,32,Beta High,5,0.0003072087850957878,0.0014932471756100535,0.001453920914100067,190,0.001218112868319811,0.001798951961488101,0.001379471430540099,central|temporal,False
EC,1728,P3,PO3,43,52,Beta Low,3,0.0006896131977363847,0.0014931870481392604,0.0017575890503700774,190,0.0013307182826428768,0.0016737078986907973,0.0011980838348304098,parietal,False
EC,1510,CP5,OZ,33,59,Beta Low,3,0.0007421680035277915,0.0014929285657145227,0.0021694261299879574,190,0.0017371635551080167,0.001221556355277307,0.001467065823394069,central|occipital,False
EC,617,F4,F8,11,13,Beta Medium,4,-0.0009450977591331704,0.0014928294661707682,0.0019124292246770756,190,0.0010720957415048366,0.0019603113824662476,0.0015370477778078216,frontal,False
EC,228,AF3,PO3,3,52,Beta Low,3,0.000834763052561306,0.0014927323421727759,0.002063752502061131,190,0.0012728376855511265,0.001737059738419053,0.0012058394328456486,frontal|parietal,False
EC,562,FZ,OZ,9,59,Beta Medium,4,-0.0006955132791733196,0.0014927305622006938,0.0017114804698271206,190,0.0013475361897917122,0.0016540576426551182,0.001568128798706542,frontal|occipital,False
EC,260,AF4,CZ,4,27,Beta Medium,4,-0.0006120071231156216,0.0014926900681721245,0.0017690913858999957,190,0.0016856797619947844,0.0012782570750358357,0.001688376035125833,central|frontal,False
EC,501,F1,PO7,8,50,Beta High,5,0.00013619483832753615,0.0014926464358196016,0.001344581219705993,190,0.0014977220577656709,0.001487006855879525,0.0014847571482615026,frontal|parietal,False
EC,1623,CP4,P4,38,47,Beta Low,3,0.0005094678467302355,0.001492438324447331,0.0017013345179116295,190,0.0011465321536251862,0.0018767785142497144,0.0013119604892844056,central|parietal,False
EC,806,FT7,O1,14,58,Beta High,5,0.00016007197355065222,0.0014924229258356154,0.0016270281411407679,190,0.0016145129933283475,0.0013567672952881351,0.0015693380319935374,frontal|occipital,False
EC,445,F3,P4,7,47,Beta High,5,0.00010034093034174866,0.0014923312461943786,0.002156848515329593,190,0.001239309413804181,0.0017734666155168203,0.0016457722010312513,frontal|parietal,True
EC,1788,P4,PO7,47,50,Beta High,5,0.0001384117606149631,0.001492217257810095,0.0015084372407711945,190,0.001449900566781215,0.0015392358033977395,0.0016558123151550034,parietal,True
EC,333,F7,P1,5,44,Beta Low,3,0.00047833377172707515,0.0014920818535114335,0.0016374912450057072,190,0.001677109833963134,0.0012864952085650998,0.001358664109358568,frontal|parietal,False
EC,108,FPZ,P8,1,49,Beta Medium,4,-0.0008020789418424006,0.0014919794614007592,0.00180321244992125,190,0.001835352196248959,0.0011104542004583152,0.0016126914067983848,frontal|parietal,False
EC,512,F1,CB2,8,61,Beta Medium,4,-0.0006275474910006179,0.0014919299555673528,0.0016818772092895107,190,0.001880574624556129,0.0010601025455798233,0.0015968464218050226,central|frontal,True
EC,1530,CP3,PO3,34,52,Beta Medium,4,-0.0006532328671620463,0.0014919096840786909,0.002123343002154299,190,0.0016939164379800385,0.0012674577352994154,0.001678271149738126,central|parietal,False
EC,1329,CZ,CB2,27,61,Beta High,5,0.0006881504386312351,0.0014917878436670356,0.0014658875767134777,190,0.0015378430645432207,0.00144061537602683,0.0016195171938420795,central,False
EC,521,FZ,FCZ,9,18,Beta Low,3,0.0001005162910620321,0.0014916356709426173,0.0017685183750567506,190,0.00100443530714354,0.002032969408497148,0.001178705125188168,frontal,False
EC,1181,T7,PO6,23,55,Beta High,5,6.223767761160843e-05,0.0014914870907635476,0.001481395927519564,190,0.0010956103076454882,0.0019313501831169468,0.0015534775570455559,parietal|temporal,True
EC,1855,POZ,PO4,53,54,Beta High,5,9.476231724348578e-05,0.0014913582373992094,0.0014808567399591148,190,0.001375064000858358,0.0016205740557779335,0.0016193304606914275,parietal,False
EC,133,FP2,FC5,2,15,Beta Medium,4,-0.00025295889501385265,0.0014911814905058049,0.001812853000754271,190,0.0012670868508598276,0.0017401755345568908,0.001544695153040034,frontal,True
EC,280,AF4,P4,4,47,Beta High,5,0.00012322811741054019,0.001490940796603114,0.001631034664140546,190,0.0011530364047075154,0.001866390120931557,0.001561597348168428,frontal|parietal,False
EC,309,F7,FC4,5,20,Beta Medium,4,-0.0008036727666331483,0.001490936051736425,0.0018277332378579096,190,0.0013406295458697564,0.0016579432804771678,0.0016143865532364523,frontal,True
EC,548,FZ,PZ,9,45,Beta Medium,4,-0.0005491477520847231,0.001490796874345222,0.001678179132168654,190,0.0018501288271272225,0.0010915391490318883,0.0014106256872112274,frontal|parietal,False
EC,117,FPZ,O1,1,58,Beta Medium,4,-0.0008577962810058506,0.0014905930648661365,0.0019026961398973634,190,0.0012515654651678693,0.0017561792867531,0.0016144634718180887,frontal|occipital,False
EC,979,FCZ,POZ,18,53,Beta Low,3,0.0006035772921324527,0.0014902246637162153,0.002026275777559586,190,0.0014896848353725576,0.001490824472986946,0.0012979843424235095,frontal|parietal,False
EC,1265,C1,T8,26,31,Beta Medium,4,-0.0009392658118906301,0.001490177211425666,0.0028880258519240047,190,0.00212761819319009,0.0007819094539096393,0.0017141708523006065,central|temporal,True
EC,592,F2,CP4,10,38,Theta,1,-0.0003023526004557998,0.001490007744852895,0.0014982552015436932,190,0.001344061886293234,0.001652169809919185,0.0015011006441665977,central|frontal,False
EC,973,FCZ,P4,18,47,Beta High,5,0.0005159272981215435,0.0014898971574791753,0.001766415244354513,190,0.0012749048224986348,0.0017287775296797759,0.001609302720574131,frontal|parietal,False
EC,784,FT7,CPZ,14,36,Beta Medium,4,-0.0007987510584049626,0.0014897849738753934,0.0026001405158259825,190,0.002268040281560343,0.000625056854225449,0.0015103369930414099,central|frontal,False
EC,1302,CZ,CP3,27,34,Beta Low,3,0.00014787160222640069,0.0014897031512310717,0.0016250386461825175,190,0.0018512817141845112,0.0010879491923939167,0.0015843001075474378,central,False
EC,525,FZ,FT8,9,22,Beta Low,3,0.0005816452534226579,0.001489699619009741,0.0017575009131247888,190,0.001668513124613994,0.001291017946116127,0.0012791209678338071,frontal,False
EC,665,F4,CB2,11,61,Beta High,5,0.0004987545248264873,0.0014895408383668186,0.0018188158774315607,190,0.0014744339017851902,0.0015063263234575167,0.0013428154078318367,central|frontal,False
EC,1212,C5,P8,24,49,Beta High,5,3.931548195802233e-05,0.001489293313853763,0.0018910884961128103,190,0.0010082775328259666,0.0020237552927735367,0.001454040685860634,central|parietal,True
EC,178,FP2,O2,2,60,Beta High,5,0.00027077104543577347,0.0014892892298078969,0.001390669865566007,190,0.001480196302405785,0.00149939248247691,0.0014605594210886582,frontal|occipital,False
EC,1338,C2,CP2,28,37,Theta,1,-3.3908150439313642e-06,0.0014891529968927002,0.001630816650963781,190,0.0015810537067590736,0.0013870410970411742,0.0015671930010261656,central,False
EC,522,FZ,FC2,9,19,Beta Medium,4,-0.00036815424603828945,0.0014890812767804466,0.0019271279980427256,190,0.0009941502757782972,0.002039004611227279,0.0015815683942325533,frontal,False
EC,1513,CP3,CP1,34,35,Beta High,5,0.00016601369505128,0.001489020340149567,0.0014709097306262453,190,0.001390806422373268,0.0015981469154565662,0.0015473111757730864,central,False
