state,channel,channel_index,frequency_hz,frequency_bin,band,mean_signed_attribution,mean_abs_attribution,std_abs_attribution,n_samples,positive_mean_abs_attribution,negative_mean_abs_attribution,correct_only_mean_abs_attribution
EC,P6,48,33.5,66,Gamma,-1.2144846813757533e-05,7.277273535277245e-05,0.00017987077579008153,190,6.864550225052584e-05,7.735854991082423e-05,8.020079787687562e-05
EC,FC6,21,21.5,42,Beta High,-3.754911103710129e-05,7.276951959377788e-05,0.00030788250844098413,190,5.502099498031003e-05,9.249010249763107e-05,8.087148172711896e-05
EC,TP7,32,27.5,54,Beta High,-2.626255548972561e-05,7.275791549416619e-05,0.0003851466542363882,190,4.2885006062658906e-05,0.00010595003708472983,8.182450711295744e-05
EC,FP2,2,28.5,56,Beta High,-4.809771490168522e-05,7.270286066853848e-05,0.0006116033697922597,190,3.09777236981793e-05,0.00011906412396893758,8.337686520492051e-05
EC,POZ,53,28.0,55,Beta High,1.027817842926674e-05,7.267186062177835e-05,0.00037204573842073324,190,3.130285604324354e-05,0.0001186374212645948,8.369392441228584e-05
EC,TP7,32,15.5,30,Beta Low,-4.484517604595001e-05,7.266098295373491e-05,0.00019784872103364594,190,4.4117298153445656e-05,0.00010437618828738966,8.199805782873854e-05
EC,O2,60,39.5,78,Gamma,-2.9472648355425237e-05,7.266045776059211e-05,0.00045910190204414316,190,3.5919957117260453e-05,0.00011348323625318284,7.859403453340978e-05
EC,P7,41,26.0,51,Beta High,1.530716766329601e-05,7.263203254142534e-05,0.00042147626917380244,190,5.580159179483041e-05,9.133252225986417e-05,7.82301478615476e-05
EC,FCZ,18,6.5,12,Theta,-4.317320417721529e-05,7.262817987282665e-05,0.0004549365055540255,190,3.1717208123611865e-05,0.00011808481514973195,8.336289626993298e-05
EC,PO6,55,1.0,1,Delta,9.857313611366011e-06,7.261277593801659e-05,0.0003584114189030312,190,6.894154127147254e-05,7.669192556750997e-05,8.290119059701689e-05
EC,F1,8,17.5,34,Beta Low,-4.283518952069232e-05,7.258502543481235e-05,0.00022654078772330475,190,7.64042893197591e-05,6.834139889598263e-05,8.306184808900747e-05
EC,C2,28,41.5,82,Gamma,2.8577674476591688e-05,7.255083819673201e-05,0.0005147855011396195,190,2.4879004014557414e-05,0.00012551954284359268,8.438448017815666e-05
EC,FC1,17,23.0,45,Beta High,-2.082937924439166e-06,7.25217026880339e-05,0.00037866816630814903,190,6.20574989030513e-05,8.4148595782459e-05,8.157469725000043e-05
EC,POZ,53,7.5,14,Theta,-3.3785648466021124e-05,7.24987382229547e-05,0.00016481593823323341,190,8.065951782243413e-05,6.343120533464421e-05,8.257250065832438e-05
EC,C5,24,27.0,53,Beta High,-4.179036735334776e-05,7.248455865577772e-05,0.0004896883534570951,190,3.409843087565024e-05,0.00011513581174480828,8.077100699470713e-05
EC,P5,42,33.0,65,Gamma,1.3602333746279038e-05,7.247620310072552e-05,0.00038673048674205715,190,3.0571388746250843e-05,0.00011903710793903071,8.235093769843764e-05
EC,FCZ,18,11.0,21,Alpha,-3.978213705076517e-05,7.235858638325318e-05,0.0002734896457438214,190,4.710088979536931e-05,0.00010042269370312414,7.961247127121772e-05
EC,TP7,32,13.5,26,Beta Low,-1.7586942152562615e-05,7.234023509524178e-05,0.00017162052127830683,190,7.45529364294763e-05,6.98816780572034e-05,7.852645411690756e-05
EC,CB1,57,6.5,12,Theta,-4.380156646538739e-05,7.231063030304377e-05,0.00019944776057802575,190,2.7339184611034806e-05,0.00012227890329416486,8.264785891788801e-05
EC,C1,26,5.5,10,Theta,-5.094533880360815e-05,7.22661409470517e-05,0.00031474341870952596,190,2.6672061022164797e-05,0.00012292622975248156,8.187556238984518e-05
EC,FP2,2,20.0,39,Beta Medium,-3.0271818568649877e-05,7.224790197665164e-05,0.00043993526020122224,190,4.652837203912522e-05,0.0001008251574627921,8.091481669814813e-05
EC,F1,8,44.5,88,Gamma,-4.997306364021952e-05,7.222518754362223e-05,0.000612268729098596,190,3.1445701022672184e-05,0.00011753572812245562,8.040222069399774e-05
EC,O1,58,3.0,5,Delta,2.1551716755413475e-05,7.22205914542887e-05,0.00044161667758487437,190,4.8309829164345726e-05,9.878810510978091e-05,8.349196415871031e-05
EC,P4,47,28.5,56,Beta High,-4.0477617869902085e-05,7.220818269477329e-05,0.00022067412443594258,190,7.103386437468254e-05,7.351298082820744e-05,7.914807217657935e-05
EC,FC2,19,21.0,41,Beta High,5.661590503023115e-06,7.21781058674786e-05,0.0003594010219314929,190,3.523308192216517e-05,0.00011322813247338241,8.21545911483884e-05
EC,P8,49,7.0,13,Theta,-3.759923116415298e-05,7.214267372945953e-05,0.00017313347719420812,190,3.680110103530522e-05,0.0001114110878340754,8.222532242125772e-05
EC,CP3,34,3.5,6,Delta,-3.624254153699493e-05,7.210949425860611e-05,0.00020659358497023656,190,3.0178384499135037e-05,0.00011869961621357397,8.141021477116825e-05
EC,F2,10,5.0,9,Theta,-1.735811127325536e-05,7.209093805008185e-05,0.00027915424027925417,190,4.746307198439576e-05,9.945523367862195e-05,8.177060390602496e-05
EC,PO8,56,15.5,30,Beta Low,-4.673935265009294e-05,7.205785565068837e-05,0.00016038235572779643,190,6.349649691400589e-05,8.157047646922447e-05,8.374444171604197e-05
EC,POZ,53,44.0,87,Gamma,-1.6624661855836517e-05,7.200350839926042e-05,0.00021123928626033957,190,3.8237543344993875e-05,0.00010952124734844545,8.295237472131393e-05
EC,CP3,34,3.0,5,Delta,-3.309401771881511e-05,7.199697430717054e-05,0.00019827379583651315,190,3.105580740004833e-05,0.00011748715975952856,8.149415935992134e-05
EC,P7,41,43.0,85,Gamma,-4.321106469952306e-05,7.199496054211715e-05,0.00022302153661792537,190,8.834841312082352e-05,5.382445767688784e-05,7.44051281590248e-05
EC,PO4,54,37.0,73,Gamma,-7.263915736790445e-06,7.194549434381419e-05,0.0002594418532929007,190,7.233664680263435e-05,7.151088050068069e-05,8.031351576371661e-05
EC,F3,7,13.0,25,Beta Low,-4.644609334534804e-05,7.194469593420069e-05,0.0001437549277637594,190,9.166197445991135e-05,5.0036608683411054e-05,8.106066092904928e-05
EC,PO6,55,37.0,73,Gamma,-3.5238811532010954e-05,7.19262735675249e-05,0.00036767059072674623,190,4.473171421152952e-05,0.000102142450629742,8.062196900146475e-05
EC,PO7,50,5.0,9,Theta,-4.393377475426934e-05,7.191853565156706e-05,0.0004704553297781314,190,3.447597583885436e-05,0.0001135213798879145,8.246019166241374e-05
EC,P4,47,44.0,87,Gamma,-3.612626099955832e-05,7.190238964533216e-05,0.00020993798110601747,190,9.425057065654414e-05,4.707107741065218e-05,7.636780646117839e-05
EC,O2,60,21.0,41,Beta High,-4.0731353986820135e-05,7.188198581308368e-05,0.00018581714209240242,190,3.89098856512461e-05,0.0001085176526595699,8.183256427092001e-05
EC,PO6,55,24.5,48,Beta High,-3.74434768156524e-05,7.181136853561983e-05,0.00024199202153156474,190,5.5385545647574615e-05,9.006228285567007e-05,8.030312409291515e-05
EC,PO6,55,29.5,58,Beta High,-3.3496365131987775e-05,7.180921894209751e-05,0.00038729883302892097,190,3.7132003698014066e-05,0.00011033945810219023,8.124947161846431e-05
EC,CB1,57,18.5,36,Beta Medium,-4.113621523218018e-05,7.178235283819888e-05,0.0004951575464764663,190,2.526359743548434e-05,0.00012346985884121502,8.16756275571523e-05
EC,FC2,19,40.5,80,Gamma,-4.8956781426728816e-05,7.175500525659985e-05,0.0004457186457464327,190,2.3120277258936657e-05,0.00012579359192067005,8.228703260672512e-05
EC,PO6,55,6.5,12,Theta,-4.468116291695826e-05,7.174502434360223e-05,0.00021535107202462007,190,2.988221711592149e-05,0.00011825925459658083,8.14874271432974e-05
EC,FCZ,18,6.0,11,Theta,-5.1476285138517256e-05,7.172965198230658e-05,0.0005192659526590367,190,2.173781763165055e-05,0.00012727613459414662,8.236327619610509e-05
EC,PO8,56,20.5,40,Beta Medium,-3.552696973748795e-05,7.17061032884997e-05,0.0001754914130259376,190,3.8733572201003054e-05,0.00010834224894127374,8.196200437168812e-05
EC,FC2,19,11.5,22,Alpha,-4.3564688746956174e-05,7.16981687926511e-05,0.00014662705252569173,190,6.817802743572077e-05,7.560943696701813e-05,7.287757760710795e-05
EC,AF3,3,10.5,20,Alpha,-3.8574429790634655e-05,7.169801825469274e-05,0.00018625060183063646,190,5.221636897569367e-05,9.334429523135837e-05,8.018764061937685e-05
EC,CP5,33,26.5,52,Beta High,9.018437938739879e-06,7.167939336629954e-05,0.00029883981632698454,190,5.2446286581708186e-05,9.304951201584546e-05,8.192631636287351e-05
EC,P4,47,5.5,10,Theta,-2.8132178007393955e-05,7.163466065153478e-05,0.00020753792200724317,190,5.60284927256229e-05,8.89748472358813e-05,8.02706647780621e-05
EC,PO5,51,6.5,12,Theta,-3.657545940818298e-05,7.162272512131813e-05,0.00019549317864133066,190,3.0219924266350145e-05,0.00011762583718239367,8.276831452730468e-05
EC,T8,31,35.5,70,Gamma,4.2810696361874466e-05,7.15804259295771e-05,0.0004289791876137289,190,4.068920428753175e-05,0.00010590400553184971,7.702873804471289e-05
EC,T8,31,38.5,76,Gamma,3.8892274010956774e-05,7.156993974052431e-05,0.0004073920580341825,190,3.876034263488397e-05,0.00010802504763568025,7.602272357491416e-05
EC,T7,23,34.0,67,Gamma,-2.9034774155836123e-05,7.156829209098904e-05,0.0004090303386155047,190,4.706763545026113e-05,9.879124391402005e-05,7.93465107130012e-05
EC,CP6,39,4.0,7,Theta,-2.1705107418122486e-05,7.156827430451452e-05,0.00024874597638634903,190,2.8418321916644818e-05,0.00011951266584659196,8.081229738558527e-05
EC,CP6,39,41.5,82,Gamma,-3.64941107274464e-05,7.153339841364228e-05,0.00038353171586160957,190,4.0643426623526095e-05,0.00010585558929154915,8.249856312268604e-05
EC,F2,10,10.5,20,Alpha,-4.594925661146975e-05,7.1522416827615e-05,0.0001843135952768243,190,4.142441556452705e-05,0.00010496464045326828,8.017525592814479e-05
EC,FCZ,18,19.0,37,Beta Medium,-3.58828869313266e-05,7.151553698489363e-05,0.0004037009586932984,190,4.827663244498236e-05,9.73365420292395e-05,8.051546599846833e-05
EC,AF3,3,37.0,73,Gamma,-4.667494763336179e-05,7.151553010848784e-05,0.0004053760526280064,190,6.5060488108869e-05,7.868779899695322e-05,7.976649195049078e-05
EC,C3,25,2.0,3,Delta,-3.900673762913017e-05,7.151363308883658e-05,0.0003668105242689558,190,2.534474667645998e-05,0.00012281239576925502,8.028747669868413e-05
EC,P5,42,19.5,38,Beta Medium,-1.1482113927784691e-05,7.149272010107888e-05,0.0003095265532621842,190,3.0534513931104185e-05,0.00011700183806771742,7.567869851191352e-05
EC,TP7,32,36.0,71,Gamma,-1.8415217563453597e-05,7.146400385482684e-05,0.00030260418584664097,190,5.330635440084764e-05,9.163916991480371e-05,7.827740921313249e-05
EC,AF3,3,11.0,21,Alpha,-4.8092743185022894e-05,7.143289178311947e-05,0.000270100857971085,190,7.112833727502663e-05,7.177128568100038e-05,7.884796937332884e-05
EC,P7,41,40.5,80,Gamma,-4.108031370516916e-05,7.140633789629936e-05,0.0002451031416924444,190,9.40998339594839e-05,4.619134227053876e-05,7.302220863076867e-05
EC,PO8,56,5.5,10,Theta,-5.281669768726225e-05,7.13937609152557e-05,0.0001503832391657533,190,4.742676556605731e-05,9.802375574769837e-05,8.038384989277303e-05
EC,CP5,33,32.5,64,Gamma,1.3848163802260813e-05,7.138683709782024e-05,0.00039559219031965614,190,2.856578000198003e-05,0.00011896578942653157,8.200476527760754e-05
EC,CP3,34,5.5,10,Theta,-2.6307688764399567e-05,7.138586536268964e-05,0.0002042749573926582,190,2.9485392494892557e-05,0.00011794194632690861,8.181024704921118e-05
EC,CP3,34,5.0,9,Theta,-2.0251271398561326e-05,7.138232699576029e-05,0.0002270455197956018,190,2.6998622409702447e-05,0.00012069755431360234,8.121958012755606e-05
EC,F2,10,43.0,85,Gamma,-4.589690350737955e-05,7.135072787929984e-05,0.00037186145775454794,190,3.1504143012024656e-05,0.00011562471106516117,8.168125006572177e-05
EC,CP5,33,34.0,67,Gamma,-3.520489664684369e-05,7.134424154518286e-05,0.0004119980657866918,190,3.1680088677758884e-05,0.00011541552250898727,8.134225039696146e-05
EC,CPZ,36,1.0,1,Delta,5.4036673190801087e-05,7.133592599329705e-05,0.0005676444089529192,190,1.578180044566162e-05,0.0001330627321573364,8.412865610929179e-05
EC,F7,5,1.0,1,Delta,3.099197542481343e-05,7.13269007452573e-05,0.0005625968613518461,190,2.184920431659215e-05,0.00012630211899932966,8.041635961682117e-05
EC,P5,42,5.0,9,Theta,-2.390975450301934e-05,7.130610487975641e-05,0.00018759888613015293,190,2.9569341020303177e-05,0.00011768028694581555,8.145542581640049e-05
EC,F7,5,7.0,13,Theta,-4.859930347190671e-05,7.123190084785354e-05,0.00020358495424720925,190,2.7241128250805794e-05,0.0001201105370667955,8.170148737219503e-05
EC,C5,24,36.0,71,Gamma,-2.7746284277498028e-05,7.120380529488446e-05,0.000358760248892543,190,4.624842292291833e-05,9.893200793040241e-05,7.977513176878359e-05
EC,F7,5,12.0,23,Alpha,-3.558622805159871e-05,7.116937838323155e-05,0.00017238553548931784,190,6.953446519465419e-05,7.298594859276194e-05,8.135844104156773e-05
EC,CZ,27,7.0,13,Theta,-3.651819560420627e-05,7.114182889418723e-05,0.000372371779741735,190,3.2031426040278325e-05,0.00011459783206519713,8.12501695406075e-05
EC,AF3,3,17.0,33,Beta Low,-5.2021003634337604e-05,7.113555410314353e-05,0.00018660306254382914,190,9.511567031423397e-05,4.449098053526527e-05,7.956023089141432e-05
EC,C2,28,21.5,42,Beta High,-3.714163618081109e-05,7.112014716312297e-05,0.00041255092500113794,190,4.118544448508888e-05,0.00010438092791649414,8.119348850373675e-05
EC,FC4,20,6.5,12,Theta,-4.234513182809571e-05,7.107996169726559e-05,0.00020369769117844195,190,2.5642221605032318e-05,0.00012156633957752477,8.238934948154045e-05
EC,PO7,50,5.5,10,Theta,-4.3258971775014846e-05,7.107856589555222e-05,0.00042315590265754315,190,3.42173121574833e-05,0.00011203551449340659,8.061367891607913e-05
EC,CB2,61,41.5,82,Gamma,-1.7237363986441198e-05,7.107304176374013e-05,0.0002733975812238551,190,2.3953964826686663e-05,0.00012342757169379954,8.072114334476043e-05
EC,POZ,53,0.5,0,Delta,2.288172172215181e-05,7.105997337683086e-05,0.0004349514448629885,190,6.833542002049925e-05,7.408725488386599e-05,8.266277027857996e-05
EC,P3,43,23.0,45,Beta High,-4.286787566651969e-05,7.103993469666506e-05,0.00021041079705570652,190,0.00010236176947708782,3.6237896051750863e-05,7.841663600019529e-05
EC,C6,30,41.5,82,Gamma,4.850861964370754e-05,7.103409736798074e-05,0.0005936045062826183,190,2.8353074280729084e-05,0.0001184574563538159,7.819119259209594e-05
EC,AF3,3,7.5,14,Theta,-4.0914926830840166e-05,7.101455510624731e-05,0.00024301475728166313,190,5.474171945529472e-05,8.909548360730573e-05,8.159208452935646e-05
EC,CB1,57,30.0,59,Gamma,-4.20215098417144e-05,7.097922894678655e-05,0.0005436193851995266,190,3.195420585051606e-05,0.00011434036572042041,8.04115103708133e-05
EC,F6,12,31.5,62,Gamma,-3.644054532745093e-05,7.097536517432146e-05,0.000279574972843674,190,9.948501311714535e-05,3.929797857118385e-05,7.988097361756094e-05
EC,PO8,56,4.0,7,Theta,-4.6896641052091936e-05,7.097050756943648e-05,0.00019473756014557893,190,4.668760358270764e-05,9.795151199913518e-05,7.856550849216116e-05
EC,CB2,61,26.5,52,Beta High,-2.9788986504474684e-05,7.09660331141206e-05,0.0003199997270697153,190,1.974447192902683e-05,0.00012787887887533592,8.13731935321825e-05
EC,C5,24,33.0,65,Gamma,-2.5192766797731548e-05,7.094513856100378e-05,0.00031308699507933606,190,5.3010027962000285e-05,9.087303922656324e-05,7.80464387603054e-05
EC,PO6,55,12.0,23,Alpha,-5.289659148767656e-05,7.093154732322617e-05,0.00013659240154344896,190,6.392570301343323e-05,7.871581877855168e-05,7.471207398129991e-05
EC,PO6,55,19.5,38,Beta Medium,-2.8614269504926538e-05,7.092707712757042e-05,0.00014376891006726513,190,3.979386865327944e-05,0.00010551953098789373,7.995011983518838e-05
EC,CP3,34,4.5,8,Theta,-4.134952261557789e-05,7.090717794464283e-05,0.00020136349754034234,190,2.704777126053464e-05,0.00011963985203809638,8.067713168792113e-05
EC,O2,60,44.0,87,Gamma,4.1164763478147905e-05,7.090363837376937e-05,0.0004775381404721711,190,3.818550861587612e-05,0.00010725711588253963,7.716033964807227e-05
EC,FC1,17,22.0,43,Beta High,-5.2099507440753984e-05,7.090207675689875e-05,0.00038332753863530914,190,5.2935098634859504e-05,9.086538578138678e-05,7.968422716231196e-05
EC,CB2,61,30.0,59,Gamma,-3.655750575528309e-05,7.089584283493726e-05,0.00030172840768162004,190,2.389358942114063e-05,0.00012312056885026686,8.095589082741735e-05
EC,PO3,52,18.0,35,Beta Medium,-4.533065416301375e-05,7.086065867648328e-05,0.0005064170454238631,190,2.914700051535081e-05,0.00011720916774440824,8.049312317601056e-05
EC,AF3,3,40.5,80,Gamma,-4.522319321831e-05,7.085074657157689e-05,0.0005407337343406863,190,4.1525826400878535e-05,0.00010343399120568616,7.879959582038105e-05
EC,P1,44,38.5,76,Gamma,-4.1258041984259775e-05,7.084956525947761e-05,0.00038483722904422756,190,4.5499271093049944e-05,9.901655877773058e-05,7.951132844492367e-05
EC,FC6,21,8.5,16,Alpha,-1.1048285084145028e-05,7.08153620885281e-05,0.0002555624568984581,190,6.837135199670715e-05,7.353092885721805e-05,8.165477912794035e-05
EC,PO6,55,20.0,39,Beta Medium,-3.1790065381724414e-05,7.078209830128893e-05,0.0001355224465546466,190,4.373006266646388e-05,0.00010083991567331677,8.042888398831386e-05
EC,POZ,53,18.0,35,Beta Medium,-4.2534800850651375e-05,7.076026877319824e-05,0.00014202998997294092,190,6.116258958495088e-05,8.142435676013975e-05,8.126218881821978e-05
EC,F7,5,16.5,32,Beta Low,-2.3701039920785663e-05,7.070425633375725e-05,0.0003434550876595834,190,5.475227181378186e-05,8.842868357817433e-05,7.946914679310161e-05
EC,CP4,38,7.0,13,Theta,-3.9238770992304694e-05,7.070102220473225e-05,0.00033944247216737624,190,3.433918290418487e-05,0.0001111030658720071,8.141055393674971e-05
EC,P7,41,27.0,53,Beta High,2.3216885086070077e-05,7.06985435352116e-05,0.0004692640541965814,190,4.329450847531312e-05,0.00010114747137954324,7.801326663221895e-05
EC,T8,31,19.5,38,Beta Medium,-4.2305370067228125e-05,7.069719775393317e-05,0.0005191357449551083,190,3.103609477371347e-05,0.00011476508995417728,7.804228601781681e-05
EC,P7,41,40.0,79,Gamma,-2.221832323254216e-05,7.069366562626499e-05,0.00024221055971147557,190,9.046021136357104e-05,4.873083702925823e-05,7.303101853798282e-05
EC,FPZ,1,15.0,29,Beta Low,-1.625804753781021e-05,7.069272490959748e-05,0.00025996887418672503,190,3.446608361759823e-05,0.00011094454856737444,8.26064387823368e-05
EC,PO6,55,25.0,49,Beta High,-3.848556900563124e-05,7.06632290615423e-05,0.00017324556090408374,190,6.556573935674807e-05,7.632710651131367e-05,7.931329361366432e-05
EC,PO8,56,21.0,41,Beta High,-3.6508014128455266e-05,7.065395826408995e-05,0.00016826547030077956,190,3.869758936225101e-05,0.00010616103482168876,8.183042785969954e-05
EC,P2,46,17.5,34,Beta Low,-4.7029162842093705e-05,7.06035628407845e-05,0.0004776693213420171,190,3.4436311752334174e-05,0.00011078939738350711,7.9168657819312e-05
EC,O2,60,41.0,81,Gamma,4.8334409914360046e-05,7.058836977425445e-05,0.0005520866646897328,190,3.4522771949466995e-05,0.00011066125624624052,7.639793851168837e-05
EC,PO6,55,22.0,43,Beta High,-3.409339415318848e-05,7.057765583415907e-05,0.0001220743473692633,190,5.976594347233957e-05,8.25906695695141e-05,7.988542468334964e-05
EC,CP5,33,31.0,61,Gamma,-3.290899250207362e-05,7.055540864349233e-05,0.0003570220612046534,190,2.8080435975731024e-05,0.0001177498227187827,8.093404449615796e-05
EC,O1,58,6.5,12,Theta,-1.7540667146943702e-05,7.052589763453686e-05,0.00023516114010799504,190,2.448556728314448e-05,0.00012168182024719504,8.161467754488952e-05
EC,P3,43,23.5,46,Beta High,-4.674559596819587e-05,7.051441458060054e-05,0.00022297308377586136,190,9.76636775126243e-05,4.034856687835194e-05,7.836509041014337e-05
EC,TP7,32,29.5,58,Beta High,-2.201894517198599e-05,7.044598277050404e-05,0.0004001690897656688,190,4.1737863527511524e-05,0.0001023438930404957,7.862299407932349e-05
EC,FPZ,1,30.5,60,Gamma,4.4947629013158686e-05,7.042190478043361e-05,0.0006840674023623667,190,1.972668111444507e-05,0.0001267499310759764,8.217586351655574e-05
EC,CP3,34,25.0,49,Beta High,-6.41834605073004e-06,7.039336215814897e-05,0.0003484700372581854,190,4.365482268701589e-05,0.00010010285045940793,8.012050593651001e-05
EC,F4,11,38.0,75,Gamma,-4.279552698615732e-05,7.039286877577848e-05,0.0002054565275885044,190,8.2747008879529e-05,5.6666046438277915e-05,7.813452067829378e-05
EC,FC1,17,25.0,49,Beta High,-5.027982624599689e-05,7.038726651434627e-05,0.00028241290022056737,190,7.457846631978577e-05,6.573037784163571e-05,7.86063391410295e-05
EC,O2,60,15.0,29,Beta Low,-4.629267348831856e-05,7.03837529608764e-05,0.00016887167146338198,190,4.8782895150474634e-05,9.438470608354505e-05,8.101514720353079e-05
EC,CB1,57,5.5,10,Theta,-4.534278317357327e-05,7.037503997063397e-05,0.00019063806346736602,190,2.8738876754414903e-05,0.0001166374435442107,8.117741039052683e-05
EC,F5,6,14.0,27,Beta Low,-3.183348731178749e-05,7.036380757512627e-05,0.00015392801076583357,190,6.162850322293182e-05,8.006970129978677e-05,7.601841062185763e-05
EC,FC6,21,41.5,82,Gamma,-2.9700216341896587e-05,7.033527471385087e-05,0.00021440128040507573,190,5.53983471728171e-05,8.693186087055506e-05,7.595374488092038e-05
EC,T8,31,10.0,19,Alpha,-5.3564240273681394e-05,7.031819576502276e-05,0.00027725424143944076,190,1.6552992250077886e-05,0.00013005731078162815,8.248350990598117e-05
EC,FC3,16,10.5,20,Alpha,-3.20941076985403e-05,7.029777322519993e-05,0.00016163065220031373,190,5.240672071180706e-05,9.017672046230312e-05,7.34860220771932e-05
EC,FZ,9,16.5,32,Beta Low,-4.952759800446189e-05,7.026857589162879e-05,0.00026468648830170786,190,7.245650993840109e-05,6.78375380618818e-05,7.97071347147259e-05
EC,T7,23,44.0,87,Gamma,2.802705350325364e-05,7.024960315529417e-05,0.00034542194141175774,190,4.866028452331121e-05,9.423773496860858e-05,7.796998405574527e-05
EC,CB2,61,29.0,57,Beta High,-2.1493638753848418e-05,7.023262082568242e-05,0.00028098829057368835,190,2.37742016091045e-05,0.0001218530866218801,8.024010533425733e-05
EC,F2,10,5.5,10,Theta,-1.2010471073262285e-05,7.022624638656503e-05,0.00025428433182962397,190,3.500715924246446e-05,0.00010935856543556566,8.095224384462363e-05
EC,FC6,21,32.5,64,Gamma,-3.159349110783248e-06,7.022481796702041e-05,0.0002551810560150168,190,5.155875507234218e-05,9.09648878499962e-05,7.792103657003914e-05
EC,FC2,19,10.0,19,Alpha,-5.239700174248459e-05,7.019691304806237e-05,0.00021099338481252514,190,2.4893067567265704e-05,0.00012053451913783646,7.944572008669472e-05
EC,PO7,50,22.0,43,Beta High,-4.411533786512767e-05,7.018334252441999e-05,0.0005876613005698145,190,2.380088635768223e-05,0.00012171940493190638,8.092007540300279e-05
EC,TP7,32,8.0,15,Alpha,-4.67916107695308e-05,7.016668602857086e-05,0.00015702516528295836,190,8.175980827803274e-05,5.728543908472432e-05,7.86414511936695e-05
EC,P4,47,35.0,69,Gamma,-2.878055598984816e-05,7.015565516701355e-05,0.000209368450838209,190,8.431636181586562e-05,5.442153666828904e-05,7.623017628437434e-05
EC,FC2,19,16.0,31,Beta Low,-3.540344654483993e-05,7.014452627062952e-05,0.0002045118462380282,190,5.67259882685453e-05,8.505401293961198e-05,8.029625795693362e-05
EC,F4,11,7.0,13,Theta,-5.229584146201957e-05,7.014430818512618e-05,0.00020694859272422293,190,2.297599800104683e-05,0.00012255354172299214,8.137353900941721e-05
EC,FP2,2,13.0,25,Beta Low,-4.284872130714394e-05,7.012944927076479e-05,0.0003230200243913816,190,4.543231948935882e-05,9.75707045834381e-05,8.115066493462076e-05
EC,P4,47,34.5,68,Gamma,-3.612036688830305e-05,7.004507238595218e-05,0.00020502667844448462,190,8.170510723466199e-05,5.708947810960794e-05,7.480354318655297e-05
EC,CP3,34,38.0,75,Gamma,4.149890272984043e-06,7.004110997389544e-05,0.0003673634942819518,190,3.0100431469432228e-05,0.00011441964164552126,8.169471331498268e-05
EC,TP7,32,34.0,67,Gamma,-1.9017764415912538e-05,7.001890047115546e-05,0.0003032929848572499,190,5.584104698095371e-05,8.577207101582407e-05,7.649819526771629e-05
EC,TP7,32,32.5,64,Gamma,-2.0233647686081137e-05,7.001247580398727e-05,0.00031354079189874695,190,5.283919617317275e-05,8.90938976160034e-05,7.724594574771899e-05
EC,C5,24,26.5,52,Beta High,-4.0806874954210567e-05,6.998456383100752e-05,0.000453544233592424,190,3.524514280355287e-05,0.00010858392052817934,7.715400803661867e-05
EC,P3,43,5.0,9,Theta,-4.7676453585222905e-05,6.9974338426823e-05,0.00022234749557181104,190,2.2885248277366797e-05,0.00012229554970399656,8.049862423178981e-05
EC,P2,46,6.5,12,Theta,-1.87004875773908e-05,6.996818672126094e-05,0.0003993039252541267,190,2.947731715440575e-05,0.00011495804179554448,7.898273407368836e-05
EC,PO6,55,33.0,65,Gamma,-3.574319699531469e-05,6.996149845214897e-05,0.0003762780026218809,190,4.1646526583031514e-05,0.00010142257830672393,7.92579369166415e-05
EC,C3,25,19.5,38,Beta Medium,1.4798855379027678e-05,6.991791071543558e-05,0.0003970071162366117,190,4.849595386287004e-05,9.372008499606396e-05,7.991535605146443e-05
EC,PO4,54,9.0,17,Alpha,-5.323547180624189e-05,6.990050968873737e-05,0.00015150523211505541,190,7.250081152890575e-05,6.701128542188362e-05,8.012667287579507e-05
EC,F4,11,6.5,12,Theta,-5.223224463343371e-05,6.988410303256222e-05,0.0002140483387593747,190,1.719206477419106e-05,0.00012843081220853016,8.090218012175272e-05
EC,POZ,53,22.5,44,Beta High,-2.0276222671438875e-05,6.984732720416971e-05,0.00017925748894566173,190,5.008148644322838e-05,9.180937249410453e-05,8.019694265453226e-05
EC,T8,31,34.5,68,Gamma,3.922020584966113e-05,6.981485160141602e-05,0.0003957927489027449,190,4.071809626924451e-05,0.00010214457974827325,7.454122284936025e-05
EC,POZ,53,23.0,45,Beta High,-3.3801877213952956e-05,6.979790850059024e-05,0.00015005414731813124,190,5.3869985841535456e-05,8.749560034398443e-05,8.053243668850775e-05
EC,C6,30,3.5,6,Delta,-4.165366057919878e-05,6.975544660437727e-05,0.0006182344967564757,190,2.1389147229544225e-05,0.00012349577924308065,8.002973703633751e-05
EC,P8,49,36.0,71,Gamma,-4.566540328836065e-05,6.970721329597785e-05,0.00022568228836591036,190,3.190271562178523e-05,0.00011171221071174744,7.957340496386315e-05
EC,PO6,55,7.5,14,Theta,-3.9751684813306674e-05,6.966396379272469e-05,0.00015311078913823496,190,6.212448898325177e-05,7.804115802547238e-05,7.950520050620046e-05
EC,FP2,2,33.5,66,Gamma,-4.532956663579422e-05,6.965181168459635e-05,0.0005064307193927796,190,3.784784685283015e-05,0.00010498955038655879,7.910452932471372e-05
EC,P1,44,43.5,86,Gamma,-3.698957355386227e-05,6.964734383484552e-05,0.00046917293861202546,190,3.336335937363663e-05,0.0001099628821250776,7.84884657569481e-05
